Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.78 p value: 1.280e-01 RTime: 57.135,,(no adduct),440.2332,2,47,67
Sel Score: 0.78 p value: 8.203e-02 RTime: 96.259,,(no adduct),398.7201,2,86,106
Sel Score: 0.78 p value: 8.247e-02 RTime: 38.418,,(no adduct),418.4778,2,28,48
Sel Score: 0.78 p value: 1.307e-01 RTime: 40.943,,(no adduct),410.2226,4,30,50
Sel Score: 0.78 p value: 9.691e-02 RTime: 35.281,,(no adduct),426.7302,4,25,45
Sel Score: 0.78 p value: 1.172e-02 RTime: 41.432,,(no adduct),446.7264,4,31,51
Sel Score: 0.78 p value: 1.021e-01 RTime: 49.938,,(no adduct),427.2144,4,39,59
Sel Score: 0.78 p value: 1.170e-03 RTime: 41.307,,(no adduct),413.2383,4,31,51
Sel Score: 0.78 p value: 1.940e-02 RTime: 46.589,,(no adduct),458.2198,2,36,56
Sel Score: 0.78 p value: 1.273e-01 RTime: 38.45,,(no adduct),411.2178,2,28,48
Sel Score: 0.78 p value: 1.312e-01 RTime: 23.01,,(no adduct),332.784,5,13,33
Sel Score: 0.78 p value: 5.939e-02 RTime: 81.63,,(no adduct),606.6323,3,71,91
Sel Score: 0.78 p value: 1.151e-01 RTime: 34.761,,(no adduct),425.2147,4,24,44
Sel Score: 0.78 p value: 1.237e-01 RTime: 46.937,,(no adduct),404.2196,4,36,56
Sel Score: 0.78 p value: 3.527e-02 RTime: 46.725,,(no adduct),415.9633,2,36,56
Sel Score: 0.78 p value: 1.066e-01 RTime: 55.934,,(no adduct),408.7329,2,45,65
Sel Score: 0.78 p value: 1.224e-01 RTime: 39.09,,(no adduct),377.9578,4,29,49
Sel Score: 0.78 p value: 9.456e-02 RTime: 43.541,,(no adduct),432.492,4,33,53
Sel Score: 0.78 p value: 1.119e-01 RTime: 33.176,,(no adduct),407.7301,2,23,43
Sel Score: 0.78 p value: 1.836e-02 RTime: 61.592,,(no adduct),425.9849,2,51,71
Sel Score: 0.78 p value: 1.059e-01 RTime: 46.786,,(no adduct),437.4651,4,36,56
Sel Score: 0.78 p value: 3.396e-02 RTime: 40.113,,(no adduct),423.2282,2,30,50
Sel Score: 0.78 p value: 2.942e-02 RTime: 75.742,,(no adduct),549.9595,3,65,85
Sel Score: 0.78 p value: 1.334e-01 RTime: 29.054,,(no adduct),368.9963,5,19,39
Sel Score: 0.78 p value: 3.906e-03 RTime: 23.324,,(no adduct),343.1869,5,13,33
Sel Score: 0.78 p value: 1.198e-01 RTime: 26.988,,(no adduct),426.477,2,16,36
Sel Score: 0.78 p value: 2.894e-02 RTime: 38.729,,(no adduct),424.2317,4,28,48
Sel Score: 0.78 p value: 8.320e-02 RTime: 36.521,,(no adduct),427.4989,4,26,46
Sel Score: 0.78 p value: 2.533e-03 RTime: 57.927,,(no adduct),414.9586,2,47,67
Sel Score: 0.78 p value: 2.378e-02 RTime: 52.693,,(no adduct),441.2164,4,42,62
Sel Score: 0.78 p value: 2.773e-03 RTime: 31.39,,(no adduct),400.2053,2,21,41
Sel Score: 0.78 p value: 7.687e-02 RTime: 20.012,,(no adduct),366.7974,5,10,30
Sel Score: 0.78 p value: 1.230e-01 RTime: 47.144,,(no adduct),393.7179,2,37,57
Sel Score: 0.78 p value: 5.081e-02 RTime: 79.643,,(no adduct),552.9553,3,69,89
Sel Score: 0.78 p value: 1.166e-01 RTime: 35.732,,(no adduct),419.7359,2,25,45
Sel Score: 0.78 p value: 4.586e-02 RTime: 48.534,,(no adduct),407.4616,4,38,58
Sel Score: 0.78 p value: 3.865e-04 RTime: 36.363,,(no adduct),411.9657,4,26,46
Sel Score: 0.78 p value: 6.626e-02 RTime: 63.88,,(no adduct),449.2382,2,53,73
Sel Score: 0.78 p value: 1.207e-01 RTime: 69.478,,(no adduct),440.9847,4,59,79
Sel Score: 0.78 p value: 1.142e-02 RTime: 39.038,,(no adduct),428.7181,4,29,49
Sel Score: 0.78 p value: 1.323e-01 RTime: 32.701,,(no adduct),406.7141,4,22,42
Sel Score: 0.78 p value: 4.909e-02 RTime: 46.267,,(no adduct),441.2464,4,36,56
Sel Score: 0.78 p value: 1.730e-03 RTime: 53.444,,(no adduct),433.0009,2,43,63
Sel Score: 0.78 p value: 1.050e-01 RTime: 43.357,,(no adduct),419.981,4,33,53
Sel Score: 0.78 p value: 7.010e-02 RTime: 48.342,,(no adduct),401.4682,4,38,58
Sel Score: 0.78 p value: 7.164e-02 RTime: 47.937,,(no adduct),438.7102,2,37,57
Sel Score: 0.78 p value: 2.666e-02 RTime: 123.484,,(no adduct),602.34,3,113,120
Sel Score: 0.78 p value: 6.018e-02 RTime: 46.812,,(no adduct),419.476,4,36,56
Sel Score: 0.78 p value: 2.276e-02 RTime: 33.4,,(no adduct),409.7348,2,23,43
Sel Score: 0.78 p value: 3.547e-02 RTime: 36.236,,(no adduct),423.4753,4,26,46
Sel Score: 0.78 p value: 8.344e-03 RTime: 26.432,,(no adduct),386.221,4,16,36
Sel Score: 0.78 p value: 8.806e-02 RTime: 63.119,,(no adduct),409.9783,2,53,73
Sel Score: 0.78 p value: 5.719e-02 RTime: 42.141,,(no adduct),364.1959,5,32,52
Sel Score: 0.78 p value: 1.835e-02 RTime: 40.676,,(no adduct),427.4891,2,30,50
Sel Score: 0.78 p value: 6.818e-02 RTime: 41.317,,(no adduct),381.465,2,31,51
Sel Score: 0.78 p value: 1.557e-02 RTime: 65.207,,(no adduct),443.979,4,55,75
Sel Score: 0.78 p value: 1.884e-02 RTime: 35.543,,(no adduct),412.2286,4,25,45
Sel Score: 0.78 p value: 1.117e-02 RTime: 67.448,,(no adduct),566.9653,3,57,77
Sel Score: 0.78 p value: 2.054e-02 RTime: 34.595,,(no adduct),399.4743,2,24,44
Sel Score: 0.78 p value: 9.916e-03 RTime: 68.212,,(no adduct),453.9891,4,58,78
Sel Score: 0.78 p value: 1.082e-01 RTime: 47.023,,(no adduct),394.9644,2,37,57
Sel Score: 0.78 p value: 8.621e-02 RTime: 63.259,,(no adduct),424.9781,2,53,73
Sel Score: 0.78 p value: 1.264e-01 RTime: 44.497,,(no adduct),436.9638,2,34,54
Sel Score: 0.78 p value: 7.900e-03 RTime: 65.941,,(no adduct),445.7288,4,55,75
Sel Score: 0.78 p value: 7.585e-02 RTime: 55.033,,(no adduct),406.7233,2,45,65
Sel Score: 0.78 p value: 5.778e-02 RTime: 75.808,,(no adduct),566.966,3,65,85
Sel Score: 0.78 p value: 1.003e-02 RTime: 26.77,,(no adduct),396.2119,4,16,36
Sel Score: 0.78 p value: 1.120e-01 RTime: 62.786,,(no adduct),511.6066,3,52,72
Sel Score: 0.78 p value: 1.227e-01 RTime: 41.674,,(no adduct),393.2118,2,31,51
Sel Score: 0.78 p value: 8.077e-02 RTime: 44.505,,(no adduct),439.2367,2,34,54
Sel Score: 0.78 p value: 9.665e-02 RTime: 35.521,,(no adduct),385.2239,2,25,45
Sel Score: 0.78 p value: 1.336e-01 RTime: 41.998,,(no adduct),421.4872,4,31,51
Sel Score: 0.78 p value: 1.028e-02 RTime: 36.292,,(no adduct),433.4736,4,26,46
Sel Score: 0.78 p value: 1.094e-01 RTime: 32.947,,(no adduct),429.2206,2,22,42
Sel Score: 0.78 p value: 4.065e-02 RTime: 51.696,,(no adduct),391.2045,2,41,61
Sel Score: 0.78 p value: 9.744e-02 RTime: 30.099,,(no adduct),433.4828,2,20,40
Sel Score: 0.78 p value: 1.222e-01 RTime: 39.013,,(no adduct),434.498,4,29,49
Sel Score: 0.78 p value: 5.528e-02 RTime: 86.937,,(no adduct),570.6324,3,76,96
Sel Score: 0.78 p value: 1.278e-01 RTime: 38.664,,(no adduct),461.9854,4,28,48
Sel Score: 0.78 p value: 8.566e-02 RTime: 60.265,,(no adduct),422.9695,2,50,70
Sel Score: 0.78 p value: 7.211e-02 RTime: 28.116,,(no adduct),410.7266,4,18,38
Sel Score: 0.78 p value: 1.187e-02 RTime: 55.094,,(no adduct),395.9658,2,45,65
Sel Score: 0.78 p value: 1.103e-01 RTime: 51.517,,(no adduct),421.2233,2,41,61
Sel Score: 0.78 p value: 1.287e-01 RTime: 41.964,,(no adduct),417.4668,4,31,51
Sel Score: 0.78 p value: 9.552e-02 RTime: 48.359,,(no adduct),446.9758,2,38,58
Sel Score: 0.78 p value: 4.079e-02 RTime: 57.976,,(no adduct),439.7353,2,47,67
Sel Score: 0.78 p value: 2.831e-02 RTime: 66.541,,(no adduct),565.9433,3,56,76
Sel Score: 0.78 p value: 1.335e-01 RTime: 22.428,,(no adduct),365.2112,5,12,32
Sel Score: 0.78 p value: 9.269e-02 RTime: 34.705,,(no adduct),389.9629,2,24,44
Sel Score: 0.78 p value: 6.191e-03 RTime: 35.498,,(no adduct),450.4972,4,25,45
Sel Score: 0.78 p value: 5.047e-02 RTime: 35.492,,(no adduct),374.8005,5,25,45
Sel Score: 0.78 p value: 6.364e-02 RTime: 37.032,,(no adduct),408.9733,2,27,47
Sel Score: 0.78 p value: 3.310e-02 RTime: 68.59,,(no adduct),426.4792,2,58,78
Sel Score: 0.78 p value: 7.456e-03 RTime: 103.045,,(no adduct),477.7676,2,93,113
Sel Score: 0.78 p value: 1.333e-01 RTime: 64.663,,(no adduct),555.2906,3,54,74
Sel Score: 0.78 p value: 7.782e-02 RTime: 38.234,,(no adduct),442.4905,4,28,48
Sel Score: 0.78 p value: 1.307e-01 RTime: 64.789,,(no adduct),423.9759,2,54,74
Sel Score: 0.78 p value: 8.956e-02 RTime: 55.641,,(no adduct),418.7188,2,45,65
Sel Score: 0.78 p value: 3.916e-02 RTime: 59.443,,(no adduct),419.9719,4,49,69
Sel Score: 0.78 p value: 7.779e-02 RTime: 32.616,,(no adduct),412.7301,4,22,42
Sel Score: 0.78 p value: 7.806e-02 RTime: 27.203,,(no adduct),350.401,5,17,37
Sel Score: 0.78 p value: 9.530e-02 RTime: 42.827,,(no adduct),418.7309,2,32,52
Sel Score: 0.78 p value: 9.360e-02 RTime: 42.052,,(no adduct),397.719,2,32,52
Sel Score: 0.78 p value: 1.254e-01 RTime: 65.928,,(no adduct),461.2408,4,55,75
Sel Score: 0.78 p value: 1.068e-01 RTime: 47.795,,(no adduct),400.9671,4,37,57
Sel Score: 0.78 p value: 2.492e-02 RTime: 79.397,,(no adduct),583.9598,3,69,89
Sel Score: 0.78 p value: 6.644e-03 RTime: 33.578,,(no adduct),428.9793,2,23,43
Sel Score: 0.78 p value: 8.365e-02 RTime: 57.819,,(no adduct),447.4928,4,47,67
Sel Score: 0.78 p value: 4.564e-02 RTime: 34.271,,(no adduct),337.785,5,24,44
Sel Score: 0.78 p value: 1.297e-01 RTime: 41.863,,(no adduct),438.7228,2,31,51
Sel Score: 0.78 p value: 1.099e-01 RTime: 25.012,,(no adduct),359.3939,5,15,35
Sel Score: 0.78 p value: 6.050e-02 RTime: 46.457,,(no adduct),447.2322,2,36,56
Sel Score: 0.78 p value: 4.887e-02 RTime: 68.421,,(no adduct),545.6223,3,58,78
Sel Score: 0.78 p value: 2.954e-03 RTime: 59.129,,(no adduct),429.4864,2,49,69
Sel Score: 0.78 p value: 5.980e-02 RTime: 48.391,,(no adduct),456.2294,4,38,58
Sel Score: 0.78 p value: 2.920e-03 RTime: 30.692,,(no adduct),422.9692,4,20,40
Sel Score: 0.78 p value: 4.526e-02 RTime: 35.712,,(no adduct),417.9682,4,25,45
Sel Score: 0.78 p value: 1.825e-02 RTime: 56.71,,(no adduct),421.4881,4,46,66
Sel Score: 0.78 p value: 8.219e-02 RTime: 43.586,,(no adduct),403.9639,2,33,53
Sel Score: 0.78 p value: 9.950e-02 RTime: 26.75,,(no adduct),411.716,2,16,36
Sel Score: 0.78 p value: 9.735e-02 RTime: 38.439,,(no adduct),350.386,5,28,48
Sel Score: 0.78 p value: 4.470e-02 RTime: 21.203,,(no adduct),344.0008,5,11,31
Sel Score: 0.78 p value: 5.469e-02 RTime: 34.67,,(no adduct),450.736,2,24,44
Sel Score: 0.77 p value: 9.986e-02 RTime: 46.999,,(no adduct),402.7276,2,36,56
Sel Score: 0.77 p value: 7.064e-02 RTime: 34.976,,(no adduct),455.2263,2,24,44
Sel Score: 0.77 p value: 9.141e-02 RTime: 61.596,,(no adduct),430.9857,4,51,71
Sel Score: 0.77 p value: 1.187e-01 RTime: 50.629,,(no adduct),412.2368,2,40,60
Sel Score: 0.77 p value: 1.211e-01 RTime: 64.85,,(no adduct),444.2319,2,54,74
Sel Score: 0.77 p value: 3.106e-02 RTime: 21.807,,(no adduct),350.1956,5,11,31
Sel Score: 0.77 p value: 9.455e-02 RTime: 57.282,,(no adduct),410.974,4,47,67
Sel Score: 0.77 p value: 7.887e-03 RTime: 41.171,,(no adduct),393.4626,2,31,51
Sel Score: 0.77 p value: 8.934e-04 RTime: 67.395,,(no adduct),474.2464,2,57,77
Sel Score: 0.77 p value: 5.384e-02 RTime: 27.371,,(no adduct),363.0061,5,17,37
Sel Score: 0.77 p value: 3.165e-02 RTime: 40.915,,(no adduct),395.9564,2,30,50
Sel Score: 0.77 p value: 7.330e-02 RTime: 50.551,,(no adduct),453.2402,2,40,60
Sel Score: 0.77 p value: 1.043e-01 RTime: 39.02,,(no adduct),409.9854,4,29,49
Sel Score: 0.77 p value: 4.421e-02 RTime: 68.785,,(no adduct),456.2457,2,58,78
Sel Score: 0.77 p value: 4.546e-02 RTime: 55.267,,(no adduct),445.7493,4,45,65
Sel Score: 0.77 p value: 1.113e-01 RTime: 40.942,,(no adduct),419.4856,4,30,50
Sel Score: 0.77 p value: 2.979e-02 RTime: 46.037,,(no adduct),410.2157,4,36,56
Sel Score: 0.77 p value: 7.409e-02 RTime: 62.682,,(no adduct),434.2242,2,52,72
Sel Score: 0.77 p value: 1.031e-01 RTime: 22.366,,(no adduct),350.3825,5,12,32
Sel Score: 0.77 p value: 2.778e-02 RTime: 56.142,,(no adduct),439.2224,2,46,66
Sel Score: 0.77 p value: 9.826e-04 RTime: 65.603,,(no adduct),445.484,4,55,75
Sel Score: 0.77 p value: 1.093e-01 RTime: 48.924,,(no adduct),427.7271,2,38,58
Sel Score: 0.77 p value: 1.227e-01 RTime: 53.492,,(no adduct),429.4738,4,43,63
Sel Score: 0.77 p value: 1.274e-01 RTime: 41.96,,(no adduct),404.4652,2,31,51
Sel Score: 0.77 p value: 1.063e-01 RTime: 54.016,,(no adduct),449.2261,4,44,64
Sel Score: 0.77 p value: 7.881e-03 RTime: 67.861,,(no adduct),447.486,2,57,77
Sel Score: 0.77 p value: 3.631e-02 RTime: 34.366,,(no adduct),399.9865,4,24,44
Sel Score: 0.77 p value: 5.792e-02 RTime: 40.572,,(no adduct),427.9813,2,30,50
Sel Score: 0.77 p value: 1.415e-02 RTime: 39.12,,(no adduct),414.9721,4,29,49
Sel Score: 0.77 p value: 1.269e-01 RTime: 74.054,,(no adduct),445.9802,2,64,84
Sel Score: 0.77 p value: 1.182e-01 RTime: 58.397,,(no adduct),457.9897,4,48,68
Sel Score: 0.77 p value: 4.569e-02 RTime: 32.432,,(no adduct),448.245,2,22,42
Sel Score: 0.77 p value: 5.624e-02 RTime: 33.04,,(no adduct),432.7258,2,23,43
Sel Score: 0.77 p value: 9.929e-02 RTime: 34.88,,(no adduct),441.4726,2,24,44
Sel Score: 0.77 p value: 3.529e-02 RTime: 33.988,,(no adduct),380.212,4,23,43
Sel Score: 0.77 p value: 1.126e-01 RTime: 40.666,,(no adduct),417.4842,4,30,50
Sel Score: 0.77 p value: 3.340e-02 RTime: 38.323,,(no adduct),383.1961,2,28,48
Sel Score: 0.77 p value: 1.324e-01 RTime: 42.138,,(no adduct),451.9962,2,32,52
Sel Score: 0.77 p value: 7.645e-02 RTime: 48.061,,(no adduct),407.2276,2,38,58
Sel Score: 0.77 p value: 1.121e-01 RTime: 26.663,,(no adduct),440.9971,4,16,36
Sel Score: 0.77 p value: 5.312e-02 RTime: 38.631,,(no adduct),429.4771,2,28,48
Sel Score: 0.77 p value: 3.068e-02 RTime: 31.775,,(no adduct),447.4839,4,21,41
Sel Score: 0.77 p value: 1.906e-02 RTime: 57.169,,(no adduct),414.4836,2,47,67
Sel Score: 0.77 p value: 1.128e-01 RTime: 66.317,,(no adduct),444.2383,2,56,76
Sel Score: 0.77 p value: 1.651e-02 RTime: 112.486,,(no adduct),656.3675,2,102,120
Sel Score: 0.77 p value: 6.974e-02 RTime: 50.524,,(no adduct),440.9806,4,40,60
Sel Score: 0.77 p value: 1.102e-01 RTime: 42.538,,(no adduct),434.4826,4,32,52
Sel Score: 0.77 p value: 1.885e-02 RTime: 40.63,,(no adduct),448.234,4,30,50
Sel Score: 0.77 p value: 3.939e-02 RTime: 35.439,,(no adduct),402.2292,2,25,45
Sel Score: 0.77 p value: 3.449e-03 RTime: 60.154,,(no adduct),428.9705,2,50,70
Sel Score: 0.77 p value: 1.723e-02 RTime: 34.453,,(no adduct),416.2231,4,24,44
Sel Score: 0.77 p value: 9.943e-02 RTime: 53.164,,(no adduct),437.722,4,43,63
Sel Score: 0.77 p value: 1.196e-01 RTime: 29.688,,(no adduct),410.9847,2,19,39
Sel Score: 0.77 p value: 3.459e-02 RTime: 59.451,,(no adduct),412.9629,4,49,69
Sel Score: 0.77 p value: 2.462e-02 RTime: 62.596,,(no adduct),454.4876,4,52,72
Sel Score: 0.77 p value: 6.676e-03 RTime: 40.196,,(no adduct),419.7318,2,30,50
Sel Score: 0.77 p value: 1.174e-01 RTime: 22.148,,(no adduct),357.8026,5,12,32
Sel Score: 0.77 p value: 4.976e-02 RTime: 70.75,,(no adduct),438.7428,2,60,80
Sel Score: 0.77 p value: 1.083e-01 RTime: 33.945,,(no adduct),422.9796,4,23,43
Sel Score: 0.77 p value: 1.213e-01 RTime: 63.906,,(no adduct),567.9404,3,53,73
Sel Score: 0.77 p value: 4.115e-02 RTime: 53.584,,(no adduct),423.4674,4,43,63
Sel Score: 0.77 p value: 9.690e-02 RTime: 48.08,,(no adduct),406.2314,4,38,58
Sel Score: 0.77 p value: 1.548e-02 RTime: 38.518,,(no adduct),419.9816,4,28,48
Sel Score: 0.77 p value: 1.281e-01 RTime: 26.783,,(no adduct),438.9684,4,16,36
Sel Score: 0.77 p value: 8.026e-02 RTime: 35.983,,(no adduct),420.7171,4,25,45
Sel Score: 0.77 p value: 3.031e-02 RTime: 50.111,,(no adduct),438.4959,2,40,60
Sel Score: 0.77 p value: 9.730e-02 RTime: 54.127,,(no adduct),440.9599,4,44,64
Sel Score: 0.77 p value: 9.067e-02 RTime: 51.758,,(no adduct),442.4825,2,41,61
Sel Score: 0.77 p value: 2.819e-02 RTime: 42.935,,(no adduct),392.9651,2,32,52
Sel Score: 0.77 p value: 1.229e-01 RTime: 41.809,,(no adduct),448.2228,2,31,51
Sel Score: 0.77 p value: 1.105e-01 RTime: 37.453,,(no adduct),403.2174,4,27,47
Sel Score: 0.77 p value: 7.873e-02 RTime: 55.892,,(no adduct),411.7365,4,45,65
Sel Score: 0.77 p value: 1.153e-02 RTime: 30.901,,(no adduct),433.2396,4,20,40
Sel Score: 0.77 p value: 3.772e-02 RTime: 56.115,,(no adduct),410.736,4,46,66
Sel Score: 0.77 p value: 5.890e-03 RTime: 53.945,,(no adduct),432.4701,4,43,63
Sel Score: 0.77 p value: 9.262e-03 RTime: 77.311,,(no adduct),574.6229,3,67,87
Sel Score: 0.77 p value: 5.347e-02 RTime: 38.949,,(no adduct),387.9585,4,28,48
Sel Score: 0.77 p value: 8.867e-02 RTime: 41.407,,(no adduct),430.9851,2,31,51
Sel Score: 0.77 p value: 5.468e-02 RTime: 41.322,,(no adduct),409.4689,4,31,51
Sel Score: 0.77 p value: 1.084e-02 RTime: 33.566,,(no adduct),423.4646,2,23,43
Sel Score: 0.77 p value: 7.154e-02 RTime: 48.844,,(no adduct),438.486,2,38,58
Sel Score: 0.77 p value: 3.956e-02 RTime: 31.696,,(no adduct),409.7321,2,21,41
Sel Score: 0.77 p value: 1.065e-03 RTime: 58.696,,(no adduct),440.4848,4,48,68
Sel Score: 0.77 p value: 3.844e-02 RTime: 49.804,,(no adduct),424.2242,2,39,59
Sel Score: 0.77 p value: 1.322e-01 RTime: 79.159,,(no adduct),585.9765,3,69,89
Sel Score: 0.77 p value: 1.466e-02 RTime: 33.408,,(no adduct),437.7171,4,23,43
Sel Score: 0.77 p value: 2.359e-03 RTime: 46.499,,(no adduct),442.7396,4,36,56
Sel Score: 0.77 p value: 3.729e-02 RTime: 29.386,,(no adduct),425.9645,2,19,39
Sel Score: 0.77 p value: 2.411e-02 RTime: 67.409,,(no adduct),442.7396,2,57,77
Sel Score: 0.77 p value: 8.335e-02 RTime: 26.637,,(no adduct),409.7412,4,16,36
Sel Score: 0.77 p value: 2.636e-02 RTime: 45.544,,(no adduct),483.2487,2,35,55
Sel Score: 0.77 p value: 1.266e-01 RTime: 67.336,,(no adduct),531.6142,3,57,77
Sel Score: 0.77 p value: 7.724e-03 RTime: 28.313,,(no adduct),357.403,5,18,38
Sel Score: 0.77 p value: 1.302e-01 RTime: 66.717,,(no adduct),412.4791,2,56,76
Sel Score: 0.77 p value: 9.278e-02 RTime: 72.768,,(no adduct),549.6253,3,62,82
Sel Score: 0.77 p value: 5.070e-02 RTime: 27.15,,(no adduct),339.1854,5,17,37
Sel Score: 0.77 p value: 3.291e-02 RTime: 41.843,,(no adduct),408.2299,4,31,51
Sel Score: 0.77 p value: 1.168e-02 RTime: 39.433,,(no adduct),414.7148,2,29,49
Sel Score: 0.77 p value: 6.708e-02 RTime: 32.799,,(no adduct),411.2323,4,22,42
Sel Score: 0.77 p value: 1.014e-01 RTime: 72.121,,(no adduct),412.819,2,62,82
Sel Score: 0.77 p value: 2.805e-02 RTime: 57.928,,(no adduct),431.2276,2,47,67
Sel Score: 0.77 p value: 1.727e-03 RTime: 65.192,,(no adduct),568.2865,3,55,75
Sel Score: 0.77 p value: 1.223e-01 RTime: 48.598,,(no adduct),427.2201,4,38,58
Sel Score: 0.77 p value: 1.246e-01 RTime: 55.962,,(no adduct),424.2245,4,45,65
Sel Score: 0.77 p value: 1.311e-01 RTime: 39.345,,(no adduct),441.2232,4,29,49
Sel Score: 0.77 p value: 5.582e-02 RTime: 41.924,,(no adduct),429.7156,2,31,51
Sel Score: 0.77 p value: 4.506e-02 RTime: 46.306,,(no adduct),435.2376,2,36,56
Sel Score: 0.77 p value: 1.191e-01 RTime: 60.182,,(no adduct),546.6123,3,50,70
Sel Score: 0.77 p value: 3.764e-02 RTime: 31.605,,(no adduct),400.7007,2,21,41
Sel Score: 0.77 p value: 1.205e-01 RTime: 28.993,,(no adduct),451.2458,2,18,38
Sel Score: 0.77 p value: 5.407e-02 RTime: 61.17,,(no adduct),434.7272,2,51,71
Sel Score: 0.77 p value: 2.551e-02 RTime: 43.887,,(no adduct),444.4746,4,33,53
Sel Score: 0.77 p value: 6.012e-03 RTime: 29.731,,(no adduct),337.5933,5,19,39
Sel Score: 0.77 p value: 1.233e-01 RTime: 69.054,,(no adduct),459.4888,2,59,79
Sel Score: 0.77 p value: 7.067e-02 RTime: 63.094,,(no adduct),415.9714,2,53,73
Sel Score: 0.77 p value: 9.540e-02 RTime: 36.895,,(no adduct),416.7381,2,26,46
Sel Score: 0.77 p value: 2.169e-02 RTime: 40.915,,(no adduct),435.9854,2,30,50
Sel Score: 0.77 p value: 7.687e-02 RTime: 62.644,,(no adduct),457.7402,2,52,72
Sel Score: 0.77 p value: 9.262e-02 RTime: 65.373,,(no adduct),439.7339,4,55,75
Sel Score: 0.77 p value: 1.094e-01 RTime: 34.24,,(no adduct),417.9788,4,24,44
Sel Score: 0.77 p value: 1.058e-01 RTime: 77.358,,(no adduct),648.5084,3,67,87
Sel Score: 0.77 p value: 1.844e-02 RTime: 53.943,,(no adduct),476.4854,2,43,63
Sel Score: 0.76 p value: 1.177e-01 RTime: 44.448,,(no adduct),394.9736,2,34,54
Sel Score: 0.76 p value: 1.067e-01 RTime: 21.828,,(no adduct),336.5882,5,11,31
Sel Score: 0.76 p value: 6.156e-02 RTime: 30.365,,(no adduct),415.7259,2,20,40
Sel Score: 0.76 p value: 1.295e-01 RTime: 52.92,,(no adduct),403.474,2,42,62
Sel Score: 0.76 p value: 7.814e-02 RTime: 34.308,,(no adduct),403.2356,2,24,44
Sel Score: 0.76 p value: 8.909e-02 RTime: 47.298,,(no adduct),403.7183,2,37,57
Sel Score: 0.76 p value: 1.029e-02 RTime: 30.683,,(no adduct),419.2161,2,20,40
Sel Score: 0.76 p value: 1.151e-01 RTime: 44.12,,(no adduct),423.4775,4,34,54
Sel Score: 0.76 p value: 1.185e-01 RTime: 51.474,,(no adduct),425.9936,2,41,61
Sel Score: 0.76 p value: 6.650e-02 RTime: 70.003,,(no adduct),439.9819,4,60,80
Sel Score: 0.76 p value: 4.126e-02 RTime: 26.871,,(no adduct),366.5918,5,16,36
Sel Score: 0.76 p value: 2.725e-02 RTime: 51.726,,(no adduct),455.7357,2,41,61
Sel Score: 0.76 p value: 1.049e-01 RTime: 29.58,,(no adduct),442.7273,2,19,39
Sel Score: 0.76 p value: 1.449e-02 RTime: 49.835,,(no adduct),445.4753,4,39,59
Sel Score: 0.76 p value: 2.649e-02 RTime: 48.385,,(no adduct),424.9851,4,38,58
Sel Score: 0.76 p value: 1.191e-01 RTime: 33.869,,(no adduct),417.4752,2,23,43
Sel Score: 0.76 p value: 1.964e-02 RTime: 30.137,,(no adduct),426.4647,2,20,40
Sel Score: 0.76 p value: 7.815e-03 RTime: 29.618,,(no adduct),377.9546,4,19,39
Sel Score: 0.76 p value: 9.933e-04 RTime: 101.54,,(no adduct),455.7542,2,91,111
Sel Score: 0.76 p value: 1.602e-02 RTime: 26.871,,(no adduct),357.3835,5,16,36
Sel Score: 0.76 p value: 9.847e-02 RTime: 29.083,,(no adduct),454.7291,2,19,39
Sel Score: 0.76 p value: 1.270e-01 RTime: 29.556,,(no adduct),353.3914,5,19,39
Sel Score: 0.76 p value: 4.028e-02 RTime: 44.11,,(no adduct),428.7093,4,34,54
Sel Score: 0.76 p value: 1.209e-01 RTime: 42.812,,(no adduct),422.7134,4,32,52
Sel Score: 0.76 p value: 3.901e-02 RTime: 67.388,,(no adduct),456.2393,2,57,77
Sel Score: 0.76 p value: 8.300e-02 RTime: 70.602,,(no adduct),697.0617,3,60,80
Sel Score: 0.76 p value: 1.030e-01 RTime: 55.451,,(no adduct),444.755,2,45,65
Sel Score: 0.76 p value: 1.055e-01 RTime: 31.652,,(no adduct),401.9724,4,21,41
Sel Score: 0.76 p value: 5.180e-02 RTime: 64.757,,(no adduct),434.7484,2,54,74
Sel Score: 0.76 p value: 4.522e-02 RTime: 65.23,,(no adduct),423.7204,4,55,75
Sel Score: 0.76 p value: 9.691e-02 RTime: 47.329,,(no adduct),428.73,4,37,57
Sel Score: 0.76 p value: 1.461e-02 RTime: 38.846,,(no adduct),393.2123,2,28,48
Sel Score: 0.76 p value: 1.317e-01 RTime: 48.898,,(no adduct),407.4586,2,38,58
Sel Score: 0.76 p value: 8.326e-02 RTime: 30.074,,(no adduct),412.7212,2,20,40
Sel Score: 0.76 p value: 1.244e-01 RTime: 43.321,,(no adduct),449.5032,2,33,53
Sel Score: 0.76 p value: 1.252e-01 RTime: 34.13,,(no adduct),433.2331,4,24,44
Sel Score: 0.76 p value: 8.289e-02 RTime: 28.258,,(no adduct),412.989,4,18,38
Sel Score: 0.76 p value: 1.735e-02 RTime: 49.046,,(no adduct),451.2167,2,39,59
Sel Score: 0.76 p value: 5.524e-02 RTime: 28.533,,(no adduct),409.2344,4,18,38
Sel Score: 0.76 p value: 3.744e-02 RTime: 34.677,,(no adduct),443.7224,2,24,44
