Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.64 p value: 1.006e-02 RTime: 37.8,,(no adduct),455.7424,4,27,47
Sel Score: 0.64 p value: 3.326e-02 RTime: 56.873,,(no adduct),566.306,3,46,66
Sel Score: 0.64 p value: 3.870e-02 RTime: 65.216,,(no adduct),597.9654,3,55,75
Sel Score: 0.64 p value: 4.433e-02 RTime: 53.505,,(no adduct),504.9482,3,43,63
Sel Score: 0.64 p value: 3.708e-02 RTime: 48.699,,(no adduct),406.232,4,38,58
Sel Score: 0.64 p value: 2.175e-02 RTime: 68.463,,(no adduct),613.9787,3,58,78
Sel Score: 0.64 p value: 3.292e-02 RTime: 45.346,,(no adduct),396.9873,2,35,55
Sel Score: 0.64 p value: 8.708e-03 RTime: 47.635,,(no adduct),409.243,2,37,57
Sel Score: 0.63 p value: 2.634e-02 RTime: 46.213,,(no adduct),413.2377,2,36,56
Sel Score: 0.63 p value: 2.523e-02 RTime: 43.561,,(no adduct),409.2425,4,33,53
Sel Score: 0.63 p value: 5.540e-03 RTime: 35.33,,(no adduct),433.5011,2,25,45
Sel Score: 0.63 p value: 2.637e-02 RTime: 50.538,,(no adduct),562.6329,3,40,60
Sel Score: 0.63 p value: 4.473e-02 RTime: 27.806,,(no adduct),453.7294,4,17,37
Sel Score: 0.63 p value: 2.689e-02 RTime: 25.088,,(no adduct),428.2344,2,15,35
Sel Score: 0.63 p value: 4.130e-02 RTime: 32.092,,(no adduct),430.9572,4,22,42
Sel Score: 0.63 p value: 3.214e-02 RTime: 54.774,,(no adduct),540.6269,3,44,64
Sel Score: 0.63 p value: 1.132e-02 RTime: 21.629,,(no adduct),345.5947,5,11,31
Sel Score: 0.63 p value: 3.985e-02 RTime: 44.659,,(no adduct),415.7211,4,34,54
Sel Score: 0.63 p value: 6.466e-03 RTime: 31.134,,(no adduct),391.2146,4,21,41
Sel Score: 0.63 p value: 2.438e-03 RTime: 40.606,,(no adduct),411.238,2,30,50
Sel Score: 0.63 p value: 1.101e-02 RTime: 46.8,,(no adduct),459.4839,4,36,56
Sel Score: 0.63 p value: 3.972e-02 RTime: 41.703,,(no adduct),435.997,2,31,51
Sel Score: 0.63 p value: 2.983e-02 RTime: 27.673,,(no adduct),410.2161,2,17,37
Sel Score: 0.63 p value: 3.795e-02 RTime: 23.079,,(no adduct),418.237,2,13,33
Sel Score: 0.63 p value: 3.014e-02 RTime: 38.635,,(no adduct),415.7071,2,28,48
Sel Score: 0.63 p value: 2.263e-02 RTime: 62.567,,(no adduct),531.6222,3,52,72
Sel Score: 0.63 p value: 4.662e-02 RTime: 46.719,,(no adduct),405.9738,2,36,56
Sel Score: 0.63 p value: 1.976e-02 RTime: 58.572,,(no adduct),575.6267,3,48,68
Sel Score: 0.63 p value: 1.884e-02 RTime: 32.644,,(no adduct),416.9618,2,22,42
Sel Score: 0.63 p value: 1.752e-02 RTime: 52.441,,(no adduct),544.9519,3,42,62
Sel Score: 0.63 p value: 2.717e-02 RTime: 46.492,,(no adduct),438.4766,4,36,56
Sel Score: 0.63 p value: 4.454e-02 RTime: 31.657,,(no adduct),397.2396,2,21,41
Sel Score: 0.63 p value: 1.089e-02 RTime: 38.05,,(no adduct),394.4598,2,28,48
Sel Score: 0.62 p value: 3.376e-02 RTime: 29.081,,(no adduct),412.9766,2,19,39
Sel Score: 0.62 p value: 3.754e-02 RTime: 47.959,,(no adduct),572.945,3,37,57
Sel Score: 0.62 p value: 4.525e-02 RTime: 40.243,,(no adduct),457.7585,2,30,50
Sel Score: 0.62 p value: 1.146e-02 RTime: 44.258,,(no adduct),524.9473,3,34,54
Sel Score: 0.62 p value: 7.022e-03 RTime: 25.665,,(no adduct),440.9738,2,15,35
Sel Score: 0.62 p value: 6.724e-03 RTime: 48.964,,(no adduct),545.6228,3,38,58
Sel Score: 0.62 p value: 2.257e-02 RTime: 56.156,,(no adduct),570.9527,3,46,66
Sel Score: 0.62 p value: 4.831e-02 RTime: 43.673,,(no adduct),533.2789,3,33,53
Sel Score: 0.62 p value: 3.844e-02 RTime: 39.229,,(no adduct),397.7302,4,29,49
Sel Score: 0.62 p value: 2.084e-02 RTime: 42.375,,(no adduct),422.236,2,32,52
Sel Score: 0.62 p value: 4.028e-02 RTime: 47.257,,(no adduct),422.2185,2,37,57
Sel Score: 0.62 p value: 4.284e-02 RTime: 49.942,,(no adduct),522.9667,3,39,59
Sel Score: 0.62 p value: 3.597e-02 RTime: 49.545,,(no adduct),446.4838,2,39,59
Sel Score: 0.62 p value: 1.828e-02 RTime: 51.246,,(no adduct),459.9873,2,41,61
Sel Score: 0.62 p value: 4.850e-02 RTime: 39.317,,(no adduct),393.7029,2,29,49
Sel Score: 0.62 p value: 1.025e-02 RTime: 56.968,,(no adduct),570.9682,3,46,66
Sel Score: 0.62 p value: 3.463e-02 RTime: 42.675,,(no adduct),507.2811,3,32,52
Sel Score: 0.62 p value: 5.882e-03 RTime: 59.206,,(no adduct),575.6418,3,49,69
Sel Score: 0.61 p value: 4.867e-02 RTime: 26.92,,(no adduct),386.7272,2,16,36
Sel Score: 0.61 p value: 3.198e-02 RTime: 48.36,,(no adduct),452.4851,4,38,58
Sel Score: 0.61 p value: 3.569e-02 RTime: 45.676,,(no adduct),440.9944,2,35,55
Sel Score: 0.61 p value: 4.116e-02 RTime: 45.859,,(no adduct),425.4839,4,35,55
Sel Score: 0.61 p value: 4.143e-02 RTime: 41.143,,(no adduct),460.7412,4,31,51
Sel Score: 0.61 p value: 1.818e-02 RTime: 50.914,,(no adduct),557.94,3,40,60
Sel Score: 0.61 p value: 3.276e-02 RTime: 44.38,,(no adduct),495.6067,3,34,54
Sel Score: 0.61 p value: 4.121e-02 RTime: 41.223,,(no adduct),503.2781,3,31,51
Sel Score: 0.61 p value: 3.686e-02 RTime: 44.634,,(no adduct),566.9451,3,34,54
Sel Score: 0.6 p value: 4.706e-02 RTime: 83.374,,(no adduct),419.2741,2,73,93
Sel Score: 0.6 p value: 1.710e-02 RTime: 53.65,,(no adduct),572.3031,3,43,63
Sel Score: 0.6 p value: 4.954e-02 RTime: 31.094,,(no adduct),432.4761,4,21,41
Sel Score: 0.6 p value: 2.987e-02 RTime: 51.16,,(no adduct),520.2712,3,41,61
Sel Score: 0.6 p value: 4.061e-02 RTime: 76.353,,(no adduct),449.2846,2,66,86
Sel Score: 0.6 p value: 4.457e-03 RTime: 55.166,,(no adduct),559.6243,3,45,65
Sel Score: 0.6 p value: 3.637e-02 RTime: 24.223,,(no adduct),434.7278,2,14,34
Sel Score: 0.6 p value: 3.091e-02 RTime: 44.784,,(no adduct),429.7285,4,34,54
Sel Score: 0.6 p value: 4.470e-02 RTime: 46.369,,(no adduct),442.4724,4,36,56
Sel Score: 0.6 p value: 3.764e-02 RTime: 31.801,,(no adduct),411.7271,4,21,41
Sel Score: 0.6 p value: 2.109e-02 RTime: 44.66,,(no adduct),443.729,2,34,54
Sel Score: 0.6 p value: 1.396e-02 RTime: 84.743,,(no adduct),467.7836,4,74,94
Sel Score: 0.6 p value: 2.299e-02 RTime: 44.498,,(no adduct),465.2483,2,34,54
Sel Score: 0.6 p value: 3.866e-03 RTime: 46.496,,(no adduct),406.4997,2,36,56
Sel Score: 0.59 p value: 9.599e-03 RTime: 52.553,,(no adduct),613.2963,3,42,62
Sel Score: 0.59 p value: 3.727e-02 RTime: 51.793,,(no adduct),577.9718,3,41,61
Sel Score: 0.59 p value: 3.765e-02 RTime: 24.056,,(no adduct),388.7161,2,14,34
Sel Score: 0.59 p value: 3.725e-03 RTime: 49.225,,(no adduct),515.9565,3,39,59
Sel Score: 0.59 p value: 3.486e-02 RTime: 60.058,,(no adduct),578.9639,3,50,70
Sel Score: 0.59 p value: 2.179e-02 RTime: 47.513,,(no adduct),490.2597,2,37,57
Sel Score: 0.59 p value: 2.853e-02 RTime: 40.39,,(no adduct),417.9872,2,30,50
Sel Score: 0.59 p value: 2.878e-02 RTime: 39.319,,(no adduct),409.2273,4,29,49
Sel Score: 0.58 p value: 4.324e-02 RTime: 58.356,,(no adduct),526.2832,3,48,68
Sel Score: 0.58 p value: 3.693e-02 RTime: 65.468,,(no adduct),596.6282,3,55,75
Sel Score: 0.58 p value: 4.517e-02 RTime: 47.263,,(no adduct),420.2272,2,37,57
Sel Score: 0.58 p value: 3.775e-02 RTime: 58.935,,(no adduct),445.9919,2,48,68
Sel Score: 0.58 p value: 3.621e-02 RTime: 42.7,,(no adduct),461.2534,4,32,52
Sel Score: 0.58 p value: 4.799e-02 RTime: 67.491,,(no adduct),588.2944,3,57,77
Sel Score: 0.58 p value: 4.458e-02 RTime: 31.549,,(no adduct),394.477,4,21,41
Sel Score: 0.57 p value: 4.093e-02 RTime: 59.58,,(no adduct),603.3078,3,49,69
Sel Score: 0.57 p value: 2.492e-02 RTime: 46.092,,(no adduct),427.2364,2,36,56
Sel Score: 0.57 p value: 4.759e-02 RTime: 52.756,,(no adduct),505.2699,3,42,62
Sel Score: 0.56 p value: 3.788e-02 RTime: 43.498,,(no adduct),573.9697,3,33,53
Sel Score: 0.56 p value: 4.774e-02 RTime: 60.165,,(no adduct),571.6088,3,50,70
