Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
EScore: 0.67 p value: 4.516e-02 RTime: 27.671,,(no adduct),393.2219,4,17,37
EScore: 0.67 p value: 6.542e-03 RTime: 28.269,,(no adduct),427.4896,4,18,38
EScore: 0.6 p value: 8.095e-03 RTime: 54.427,,(no adduct),454.9988,4,44,64
EScore: 1.0 p value: 3.888e-02 RTime: 11.807,,(no adduct),512.635,3,3,21
EScore: 0.76 p value: 2.326e-03 RTime: 39.264,,(no adduct),526.2833,3,29,49
EScore: 0.97 p value: 4.143e-03 RTime: 68.251,,(no adduct),908.9296,2,58,78
EScore: 0.73 p value: 4.071e-02 RTime: 49.362,,(no adduct),465.2384,4,39,59
EScore: 0.8 p value: 1.082e-03 RTime: 39.918,,(no adduct),400.222,2,29,49
EScore: 0.66 p value: 4.114e-02 RTime: 40.441,,(no adduct),405.4823,2,30,50
EScore: 0.78 p value: 2.464e-03 RTime: 27.511,,(no adduct),403.7238,2,17,37
EScore: 0.98 p value: 1.190e-02 RTime: 21.077,,(no adduct),579.5626,4,11,31
EScore: 0.69 p value: 4.583e-02 RTime: 36.899,,(no adduct),440.474,2,26,46
EScore: 0.77 p value: 1.028e-03 RTime: 25.467,,(no adduct),427.2223,2,15,35
EScore: 0.69 p value: 2.309e-02 RTime: 33.677,,(no adduct),438.2394,4,23,43
EScore: 0.72 p value: 4.580e-02 RTime: 34.804,,(no adduct),457.9849,2,24,44
EScore: 0.81 p value: 7.499e-03 RTime: 23.39,,(no adduct),439.2079,2,13,33
EScore: 0.77 p value: 8.240e-04 RTime: 24.974,,(no adduct),384.2155,2,14,34
EScore: 0.69 p value: 3.630e-02 RTime: 40.717,,(no adduct),437.4648,4,30,50
EScore: 0.73 p value: 1.623e-02 RTime: 40.315,,(no adduct),558.9559,3,30,50
EScore: 0.58 p value: 3.496e-02 RTime: 31.837,,(no adduct),439.4823,2,21,41
EScore: 0.72 p value: 3.744e-02 RTime: 56.432,,(no adduct),556.9668,3,46,66
EScore: 0.71 p value: 4.063e-02 RTime: 55.604,,(no adduct),535.6102,3,45,65
EScore: 0.62 p value: 1.064e-02 RTime: 33.975,,(no adduct),426.7444,2,23,43
EScore: 0.72 p value: 4.287e-03 RTime: 21.772,,(no adduct),450.2346,2,11,31
EScore: 0.73 p value: 1.883e-02 RTime: 49.42,,(no adduct),434.4811,4,39,59
EScore: 0.75 p value: 2.703e-02 RTime: 36.671,,(no adduct),397.7055,4,26,46
EScore: 0.98 p value: 1.732e-02 RTime: 11.973,,(no adduct),620.6687,3,3,21
EScore: 0.67 p value: 3.447e-02 RTime: 40.557,,(no adduct),527.2849,3,30,50
EScore: 0.73 p value: 9.569e-03 RTime: 37.809,,(no adduct),394.7232,4,27,47
EScore: 0.74 p value: 2.230e-02 RTime: 37.468,,(no adduct),347.0027,5,27,47
EScore: 0.58 p value: 4.479e-02 RTime: 41.475,,(no adduct),408.9834,2,31,51
EScore: 0.94 p value: 1.025e-02 RTime: 13.794,,(no adduct),417.4901,4,3,23
EScore: 0.75 p value: 2.469e-02 RTime: 38.849,,(no adduct),424.2115,2,28,48
EScore: 0.68 p value: 4.355e-02 RTime: 25.482,,(no adduct),440.4868,2,15,35
EScore: 0.74 p value: 4.409e-03 RTime: 28.26,,(no adduct),450.9837,4,18,38
EScore: 0.7 p value: 4.631e-02 RTime: 37.685,,(no adduct),399.2323,4,27,47
EScore: 0.7 p value: 1.603e-02 RTime: 49.277,,(no adduct),458.9774,4,39,59
EScore: 0.61 p value: 3.594e-02 RTime: 48.104,,(no adduct),488.941,3,38,58
EScore: 0.78 p value: 1.321e-02 RTime: 56.154,,(no adduct),797.9147,2,46,66
EScore: 0.71 p value: 1.346e-02 RTime: 21.532,,(no adduct),421.472,4,11,31
EScore: 0.65 p value: 9.950e-03 RTime: 50.554,,(no adduct),511.6252,3,40,60
EScore: 0.71 p value: 4.278e-02 RTime: 54.495,,(no adduct),518.2963,3,44,64
EScore: 0.72 p value: 8.119e-03 RTime: 41.586,,(no adduct),539.2924,3,31,51
EScore: 0.77 p value: 1.220e-02 RTime: 27.567,,(no adduct),413.2075,2,17,37
EScore: 0.73 p value: 2.901e-02 RTime: 38.968,,(no adduct),404.7329,4,28,48
EScore: 0.73 p value: 4.825e-02 RTime: 32.956,,(no adduct),467.4954,2,22,42
EScore: 0.74 p value: 4.865e-02 RTime: 38.926,,(no adduct),416.715,4,28,48
EScore: 0.67 p value: 1.034e-03 RTime: 48.212,,(no adduct),544.6067,3,38,58
EScore: 0.72 p value: 2.344e-02 RTime: 27.838,,(no adduct),395.9667,2,17,37
EScore: 0.84 p value: 6.904e-03 RTime: 25.262,,(no adduct),406.1978,4,15,35
EScore: 0.69 p value: 3.519e-02 RTime: 42.14,,(no adduct),395.7193,4,32,52
EScore: 0.71 p value: 1.269e-02 RTime: 38.041,,(no adduct),472.7451,2,28,48
EScore: 0.67 p value: 1.661e-02 RTime: 38.863,,(no adduct),407.4909,4,28,48
EScore: 0.68 p value: 4.203e-02 RTime: 50.04,,(no adduct),423.2312,2,40,60
EScore: 0.63 p value: 2.219e-02 RTime: 33.597,,(no adduct),418.4619,2,23,43
EScore: 0.67 p value: 3.242e-02 RTime: 57.728,,(no adduct),537.6253,3,47,67
EScore: 0.7 p value: 4.006e-04 RTime: 38.454,,(no adduct),448.9878,4,28,48
EScore: 0.65 p value: 2.940e-02 RTime: 36.539,,(no adduct),382.7073,2,26,46
EScore: 0.75 p value: 2.639e-02 RTime: 39.944,,(no adduct),447.9793,2,29,49
EScore: 0.76 p value: 5.435e-03 RTime: 21.026,,(no adduct),402.2187,4,11,31
EScore: 0.59 p value: 4.536e-02 RTime: 52.717,,(no adduct),521.6198,3,42,62
EScore: 0.61 p value: 3.496e-02 RTime: 22.897,,(no adduct),429.7144,2,12,32
EScore: 0.64 p value: 3.379e-02 RTime: 39.013,,(no adduct),442.992,4,29,49
EScore: 0.6 p value: 1.892e-02 RTime: 63.238,,(no adduct),551.6158,3,53,73
EScore: 0.64 p value: 1.333e-02 RTime: 26.225,,(no adduct),411.4838,2,16,36
EScore: 0.64 p value: 3.909e-02 RTime: 29.694,,(no adduct),434.9825,4,19,39
EScore: 0.69 p value: 3.236e-02 RTime: 37.802,,(no adduct),426.7374,4,27,47
EScore: 0.7 p value: 3.448e-02 RTime: 56.728,,(no adduct),565.2946,3,46,66
EScore: 0.77 p value: 2.461e-02 RTime: 42.24,,(no adduct),436.0003,4,32,52
EScore: 0.68 p value: 3.479e-02 RTime: 50.873,,(no adduct),510.62,3,40,60
EScore: 0.66 p value: 4.241e-02 RTime: 56.438,,(no adduct),476.2377,2,46,66
EScore: 0.69 p value: 3.622e-02 RTime: 23.758,,(no adduct),457.2328,2,13,33
EScore: 0.62 p value: 4.296e-02 RTime: 49.722,,(no adduct),533.2764,3,39,59
EScore: 0.76 p value: 3.819e-02 RTime: 36.11,,(no adduct),372.9672,4,26,46
EScore: 0.79 p value: 1.333e-02 RTime: 39.803,,(no adduct),404.7128,2,29,49
EScore: 0.68 p value: 4.757e-02 RTime: 39.832,,(no adduct),398.2079,2,29,49
EScore: 0.7 p value: 1.024e-02 RTime: 20.864,,(no adduct),427.4793,2,10,30
EScore: 0.67 p value: 2.287e-02 RTime: 35.198,,(no adduct),439.2194,4,25,45
EScore: 0.7 p value: 4.684e-02 RTime: 18.303,,(no adduct),442.7292,2,8,28
EScore: 0.68 p value: 8.585e-03 RTime: 47.826,,(no adduct),408.9664,4,37,57
EScore: 0.76 p value: 4.239e-02 RTime: 19.538,,(no adduct),435.9857,2,9,29
EScore: 0.67 p value: 3.246e-02 RTime: 39.729,,(no adduct),435.9897,4,29,49
EScore: 0.97 p value: 1.179e-02 RTime: 70.042,,(no adduct),735.5648,3,60,80
EScore: 0.63 p value: 4.217e-02 RTime: 41.508,,(no adduct),390.2337,2,31,51
EScore: 0.68 p value: 1.190e-02 RTime: 35.118,,(no adduct),441.9796,2,25,45
EScore: 0.69 p value: 3.682e-02 RTime: 35.968,,(no adduct),430.7173,2,25,45
EScore: 0.71 p value: 2.177e-03 RTime: 37.691,,(no adduct),413.9807,2,27,47
EScore: 0.74 p value: 4.592e-02 RTime: 39.313,,(no adduct),437.738,2,29,49
EScore: 0.66 p value: 4.449e-02 RTime: 39.995,,(no adduct),454.251,4,29,49
EScore: 0.71 p value: 2.453e-02 RTime: 24.532,,(no adduct),441.9811,4,14,34
EScore: 0.67 p value: 4.677e-02 RTime: 51.181,,(no adduct),522.6296,3,41,61
EScore: 0.71 p value: 2.767e-02 RTime: 23.473,,(no adduct),426.9825,4,13,33
EScore: 0.62 p value: 4.567e-02 RTime: 48.233,,(no adduct),578.6241,3,38,58
EScore: 0.63 p value: 1.924e-02 RTime: 28.611,,(no adduct),449.2437,2,18,38
EScore: 0.7 p value: 4.230e-02 RTime: 27.0,,(no adduct),423.4732,4,16,36
EScore: 0.66 p value: 4.386e-02 RTime: 36.918,,(no adduct),419.9738,2,26,46
EScore: 0.7 p value: 2.280e-02 RTime: 49.285,,(no adduct),517.95,3,39,59
EScore: 0.63 p value: 2.064e-02 RTime: 31.794,,(no adduct),410.9717,4,21,41
EScore: 0.69 p value: 1.007e-02 RTime: 62.678,,(no adduct),666.8951,3,52,72
EScore: 0.66 p value: 2.902e-02 RTime: 27.574,,(no adduct),396.7192,2,17,37
EScore: 0.58 p value: 2.450e-02 RTime: 38.514,,(no adduct),416.7453,4,28,48
EScore: 0.73 p value: 8.018e-03 RTime: 42.54,,(no adduct),406.2246,2,32,52
EScore: 0.72 p value: 1.949e-02 RTime: 59.811,,(no adduct),595.9715,3,49,69
EScore: 0.69 p value: 1.077e-02 RTime: 26.064,,(no adduct),434.2394,2,16,36
EScore: 0.69 p value: 1.111e-02 RTime: 22.466,,(no adduct),405.2083,4,12,32
EScore: 0.72 p value: 2.883e-02 RTime: 34.587,,(no adduct),431.2508,2,24,44
EScore: 0.7 p value: 3.244e-02 RTime: 25.69,,(no adduct),403.4658,4,15,35
EScore: 0.77 p value: 1.442e-02 RTime: 23.679,,(no adduct),416.7328,4,13,33
EScore: 0.74 p value: 3.288e-02 RTime: 42.021,,(no adduct),534.9556,3,32,52
EScore: 0.75 p value: 2.068e-02 RTime: 20.426,,(no adduct),426.2067,2,10,30
EScore: 0.74 p value: 7.030e-03 RTime: 40.68,,(no adduct),536.2924,3,30,50
EScore: 0.67 p value: 1.147e-02 RTime: 30.023,,(no adduct),404.4688,2,20,40
EScore: 0.98 p value: 1.685e-02 RTime: 14.085,,(no adduct),498.0142,4,4,24
EScore: 0.82 p value: 2.053e-02 RTime: 21.766,,(no adduct),391.9606,2,11,31
EScore: 0.64 p value: 4.149e-02 RTime: 46.129,,(no adduct),531.959,3,36,56
EScore: 0.68 p value: 3.846e-02 RTime: 39.171,,(no adduct),420.2501,2,29,49
EScore: 0.71 p value: 3.625e-02 RTime: 26.83,,(no adduct),418.9895,4,16,36
EScore: 0.68 p value: 2.662e-03 RTime: 31.397,,(no adduct),398.7033,4,21,41
EScore: 0.65 p value: 9.610e-03 RTime: 62.862,,(no adduct),783.9045,2,52,72
EScore: 0.85 p value: 1.229e-02 RTime: 56.395,,(no adduct),465.2455,2,46,66
EScore: 0.69 p value: 1.205e-02 RTime: 56.612,,(no adduct),452.2254,2,46,66
EScore: 0.66 p value: 4.412e-02 RTime: 37.354,,(no adduct),390.2352,2,27,47
EScore: 0.7 p value: 3.494e-02 RTime: 26.682,,(no adduct),412.9684,2,16,36
EScore: 0.76 p value: 4.867e-02 RTime: 28.209,,(no adduct),447.4914,4,18,38
EScore: 0.62 p value: 2.565e-02 RTime: 59.34,,(no adduct),566.2792,3,49,69
EScore: 0.63 p value: 2.299e-02 RTime: 40.324,,(no adduct),461.9936,4,30,50
EScore: 0.72 p value: 2.098e-02 RTime: 55.115,,(no adduct),427.2383,2,45,65
EScore: 0.76 p value: 3.467e-02 RTime: 46.578,,(no adduct),522.964,3,36,56
EScore: 0.76 p value: 4.232e-02 RTime: 31.525,,(no adduct),405.7135,2,21,41
EScore: 0.74 p value: 4.862e-02 RTime: 42.995,,(no adduct),573.3166,3,32,52
EScore: 0.67 p value: 3.789e-02 RTime: 31.856,,(no adduct),382.4705,2,21,41
EScore: 0.71 p value: 8.003e-04 RTime: 41.828,,(no adduct),542.9739,3,31,51
EScore: 0.66 p value: 1.704e-02 RTime: 46.578,,(no adduct),413.2251,4,36,56
EScore: 0.72 p value: 1.737e-02 RTime: 38.53,,(no adduct),424.9744,4,28,48
EScore: 0.75 p value: 3.464e-03 RTime: 26.85,,(no adduct),434.7147,4,16,36
EScore: 0.72 p value: 5.630e-03 RTime: 63.876,,(no adduct),552.9605,3,53,73
EScore: 0.76 p value: 6.743e-03 RTime: 29.543,,(no adduct),411.4786,2,19,39
EScore: 0.68 p value: 1.677e-02 RTime: 47.815,,(no adduct),562.9594,3,37,57
EScore: 0.69 p value: 2.732e-02 RTime: 37.788,,(no adduct),415.2421,2,27,47
EScore: 0.73 p value: 2.388e-03 RTime: 24.922,,(no adduct),421.4844,2,14,34
EScore: 0.66 p value: 3.221e-02 RTime: 35.936,,(no adduct),406.9652,4,25,45
EScore: 0.69 p value: 1.923e-02 RTime: 39.228,,(no adduct),530.6173,3,29,49
EScore: 0.6 p value: 4.036e-02 RTime: 38.408,,(no adduct),432.2472,2,28,48
EScore: 0.65 p value: 1.275e-02 RTime: 38.731,,(no adduct),395.4611,4,28,48
EScore: 0.61 p value: 2.709e-02 RTime: 55.573,,(no adduct),569.6362,3,45,65
EScore: 1.0 p value: 2.557e-02 RTime: 12.133,,(no adduct),384.7281,2,3,22
EScore: 0.64 p value: 3.625e-02 RTime: 30.902,,(no adduct),460.4915,4,20,40
EScore: 0.68 p value: 4.810e-02 RTime: 28.698,,(no adduct),417.7223,4,18,38
EScore: 0.74 p value: 6.243e-04 RTime: 36.594,,(no adduct),445.2381,2,26,46
EScore: 0.74 p value: 1.770e-02 RTime: 26.827,,(no adduct),447.9894,2,16,36
EScore: 0.72 p value: 4.921e-02 RTime: 26.656,,(no adduct),396.2217,2,16,36
EScore: 0.67 p value: 1.451e-02 RTime: 79.737,,(no adduct),782.1226,2,69,89
EScore: 0.77 p value: 4.698e-02 RTime: 22.104,,(no adduct),447.2219,2,12,32
EScore: 0.79 p value: 4.705e-02 RTime: 45.46,,(no adduct),574.9729,3,35,55
EScore: 0.74 p value: 2.383e-03 RTime: 49.857,,(no adduct),545.9551,3,39,59
EScore: 0.65 p value: 2.170e-02 RTime: 35.715,,(no adduct),447.7325,2,25,45
EScore: 0.62 p value: 4.392e-02 RTime: 42.69,,(no adduct),500.2627,3,32,52
EScore: 0.73 p value: 4.868e-02 RTime: 49.944,,(no adduct),574.9479,3,39,59
EScore: 0.67 p value: 3.848e-02 RTime: 37.538,,(no adduct),417.4626,2,27,47
EScore: 0.68 p value: 1.224e-02 RTime: 21.257,,(no adduct),409.7055,2,11,31
EScore: 0.67 p value: 1.217e-02 RTime: 32.079,,(no adduct),441.4981,2,22,42
EScore: 0.62 p value: 4.904e-02 RTime: 22.458,,(no adduct),413.9631,2,12,32
EScore: 0.68 p value: 6.979e-03 RTime: 22.627,,(no adduct),457.7458,2,12,32
EScore: 0.67 p value: 3.869e-02 RTime: 30.453,,(no adduct),455.7439,4,20,40
EScore: 0.68 p value: 2.752e-02 RTime: 38.065,,(no adduct),423.7423,2,28,48
EScore: 0.65 p value: 2.978e-02 RTime: 43.815,,(no adduct),401.7154,2,33,53
EScore: 0.66 p value: 4.446e-02 RTime: 19.901,,(no adduct),391.7248,2,9,29
EScore: 0.77 p value: 1.594e-02 RTime: 25.751,,(no adduct),393.2326,4,15,35
EScore: 0.77 p value: 2.507e-02 RTime: 22.97,,(no adduct),439.2073,4,12,32
EScore: 0.89 p value: 1.462e-03 RTime: 65.72,,(no adduct),941.0307,2,55,75
EScore: 0.64 p value: 1.592e-02 RTime: 34.234,,(no adduct),418.7152,4,24,44
EScore: 0.64 p value: 2.811e-02 RTime: 36.186,,(no adduct),429.2481,4,26,46
EScore: 0.98 p value: 1.190e-02 RTime: 20.758,,(no adduct),579.5628,4,10,30
EScore: 0.74 p value: 2.739e-02 RTime: 27.618,,(no adduct),444.2285,4,17,37
EScore: 0.64 p value: 1.180e-02 RTime: 44.369,,(no adduct),547.6089,3,34,54
EScore: 0.61 p value: 2.582e-02 RTime: 47.368,,(no adduct),519.9582,3,37,57
EScore: 0.55 p value: 4.065e-02 RTime: 41.156,,(no adduct),436.4933,4,31,51
EScore: 0.71 p value: 2.234e-02 RTime: 25.441,,(no adduct),447.9875,4,15,35
EScore: 0.64 p value: 2.467e-02 RTime: 28.958,,(no adduct),386.9658,2,18,38
EScore: 0.99 p value: 7.988e-03 RTime: 31.661,,(no adduct),680.0351,3,21,41
EScore: 0.76 p value: 1.059e-02 RTime: 32.697,,(no adduct),443.2372,4,22,42
EScore: 0.69 p value: 4.832e-02 RTime: 35.085,,(no adduct),529.277,3,25,45
EScore: 0.68 p value: 3.327e-02 RTime: 39.572,,(no adduct),457.245,2,29,49
EScore: 0.7 p value: 3.539e-02 RTime: 26.821,,(no adduct),385.7034,2,16,36
EScore: 0.67 p value: 4.460e-02 RTime: 51.778,,(no adduct),438.4825,2,41,61
EScore: 0.77 p value: 2.877e-02 RTime: 27.583,,(no adduct),462.745,2,17,37
EScore: 0.71 p value: 1.714e-02 RTime: 42.033,,(no adduct),532.6165,3,32,52
EScore: 0.73 p value: 1.251e-02 RTime: 54.564,,(no adduct),492.2748,3,44,64
EScore: 0.63 p value: 1.085e-02 RTime: 45.402,,(no adduct),561.3089,3,35,55
EScore: 0.66 p value: 3.411e-02 RTime: 45.116,,(no adduct),533.9497,3,35,55
EScore: 0.95 p value: 8.920e-03 RTime: 13.162,,(no adduct),498.2659,2,3,23
EScore: 0.63 p value: 4.221e-02 RTime: 51.005,,(no adduct),517.6162,3,41,61
EScore: 0.66 p value: 3.096e-03 RTime: 44.425,,(no adduct),506.2857,3,34,54
EScore: 0.71 p value: 1.012e-02 RTime: 20.886,,(no adduct),420.7264,4,10,30
EScore: 0.62 p value: 3.438e-02 RTime: 46.947,,(no adduct),450.4876,2,36,56
EScore: 0.68 p value: 4.377e-02 RTime: 31.78,,(no adduct),393.4643,2,21,41
EScore: 1.0 p value: 2.557e-02 RTime: 11.284,,(no adduct),384.7281,4,3,21
EScore: 0.96 p value: 7.155e-03 RTime: 20.748,,(no adduct),498.5363,4,10,30
EScore: 0.73 p value: 5.538e-03 RTime: 26.663,,(no adduct),445.7404,4,16,36
EScore: 0.57 p value: 3.982e-02 RTime: 66.798,,(no adduct),560.6495,3,56,76
EScore: 0.73 p value: 4.029e-03 RTime: 40.72,,(no adduct),430.7169,4,30,50
EScore: 0.65 p value: 1.693e-02 RTime: 45.303,,(no adduct),503.9305,3,35,55
EScore: 0.72 p value: 3.336e-02 RTime: 38.867,,(no adduct),391.2233,2,28,48
EScore: 0.68 p value: 4.936e-02 RTime: 48.745,,(no adduct),442.2371,4,38,58
EScore: 0.69 p value: 2.681e-02 RTime: 53.487,,(no adduct),542.6061,3,43,63
EScore: 0.73 p value: 2.194e-03 RTime: 25.289,,(no adduct),454.7535,2,15,35
EScore: 0.67 p value: 1.819e-02 RTime: 23.393,,(no adduct),423.2337,2,13,33
EScore: 0.8 p value: 1.513e-03 RTime: 35.589,,(no adduct),445.7275,4,25,45
EScore: 0.73 p value: 3.469e-02 RTime: 42.678,,(no adduct),428.9782,2,32,52
EScore: 0.76 p value: 1.525e-02 RTime: 25.467,,(no adduct),457.7472,2,15,35
EScore: 0.95 p value: 1.144e-02 RTime: 71.085,,(no adduct),789.8664,2,61,81
EScore: 0.7 p value: 3.193e-02 RTime: 48.285,,(no adduct),534.6125,3,38,58
EScore: 0.76 p value: 4.309e-02 RTime: 39.882,,(no adduct),526.6186,3,29,49
EScore: 0.74 p value: 1.347e-02 RTime: 37.508,,(no adduct),401.4563,2,27,47
EScore: 0.9 p value: 2.219e-02 RTime: 22.36,,(no adduct),382.2165,3,12,32
EScore: 0.77 p value: 1.140e-03 RTime: 32.981,,(no adduct),384.9673,2,22,42
EScore: 0.57 p value: 4.881e-02 RTime: 79.298,,(no adduct),434.2795,2,69,89
EScore: 0.64 p value: 4.661e-02 RTime: 49.581,,(no adduct),424.7342,2,39,59
EScore: 0.72 p value: 1.354e-02 RTime: 27.558,,(no adduct),426.2455,2,17,37
EScore: 0.65 p value: 2.237e-03 RTime: 59.022,,(no adduct),444.9858,2,49,69
EScore: 0.64 p value: 1.919e-02 RTime: 22.213,,(no adduct),422.98,2,12,32
EScore: 0.71 p value: 1.712e-03 RTime: 24.338,,(no adduct),425.9751,2,14,34
EScore: 0.64 p value: 4.095e-02 RTime: 47.124,,(no adduct),513.2772,3,37,57
EScore: 0.64 p value: 1.822e-02 RTime: 44.016,,(no adduct),559.6156,3,34,54
EScore: 0.68 p value: 2.764e-02 RTime: 65.107,,(no adduct),575.2864,3,55,75
EScore: 0.69 p value: 4.547e-02 RTime: 48.36,,(no adduct),452.4851,4,38,58
EScore: 0.7 p value: 9.404e-03 RTime: 29.689,,(no adduct),423.4749,2,19,39
EScore: 0.67 p value: 4.680e-02 RTime: 38.148,,(no adduct),411.7296,4,28,48
EScore: 0.66 p value: 2.942e-02 RTime: 40.254,,(no adduct),431.4712,2,30,50
EScore: 0.81 p value: 2.468e-02 RTime: 28.736,,(no adduct),438.7076,4,18,38
EScore: 0.7 p value: 1.154e-02 RTime: 20.551,,(no adduct),398.7068,2,10,30
EScore: 0.66 p value: 2.112e-02 RTime: 31.137,,(no adduct),391.2146,4,21,41
EScore: 0.79 p value: 4.178e-03 RTime: 18.423,,(no adduct),428.4917,4,8,28
EScore: 0.64 p value: 4.885e-02 RTime: 48.974,,(no adduct),454.4871,2,38,58
EScore: 0.72 p value: 4.196e-02 RTime: 47.564,,(no adduct),564.6321,3,37,57
EScore: 0.66 p value: 2.076e-02 RTime: 39.385,,(no adduct),517.6174,3,29,49
EScore: 0.72 p value: 3.332e-02 RTime: 44.952,,(no adduct),403.4752,4,34,54
EScore: 0.79 p value: 1.617e-02 RTime: 39.932,,(no adduct),453.7257,4,29,49
EScore: 0.66 p value: 3.888e-02 RTime: 57.319,,(no adduct),533.9657,3,47,67
EScore: 0.59 p value: 4.733e-02 RTime: 33.703,,(no adduct),432.7306,4,23,43
EScore: 0.66 p value: 3.899e-02 RTime: 32.926,,(no adduct),450.4887,4,22,42
EScore: 0.75 p value: 3.793e-03 RTime: 52.745,,(no adduct),516.2775,3,42,62
EScore: 0.7 p value: 3.179e-02 RTime: 49.81,,(no adduct),529.2817,3,39,59
EScore: 0.69 p value: 3.396e-02 RTime: 38.006,,(no adduct),392.7215,2,28,48
EScore: 0.78 p value: 1.736e-02 RTime: 49.424,,(no adduct),407.9615,2,39,59
EScore: 0.59 p value: 4.906e-03 RTime: 45.675,,(no adduct),478.2554,2,35,55
EScore: 0.63 p value: 2.472e-02 RTime: 35.519,,(no adduct),428.4636,2,25,45
EScore: 0.75 p value: 4.154e-02 RTime: 29.858,,(no adduct),407.7485,4,19,39
EScore: 0.73 p value: 8.736e-03 RTime: 37.686,,(no adduct),439.4875,4,27,47
EScore: 0.64 p value: 3.644e-02 RTime: 44.635,,(no adduct),406.7321,4,34,54
EScore: 0.71 p value: 4.271e-02 RTime: 41.135,,(no adduct),453.9876,2,31,51
EScore: 0.99 p value: 1.035e-04 RTime: 21.821,,(no adduct),551.0518,4,11,31
EScore: 0.8 p value: 2.501e-02 RTime: 22.863,,(no adduct),430.4873,2,12,32
EScore: 0.73 p value: 1.175e-03 RTime: 25.743,,(no adduct),402.9582,4,15,35
EScore: 0.67 p value: 2.695e-02 RTime: 39.362,,(no adduct),449.2268,4,29,49
EScore: 0.65 p value: 1.081e-02 RTime: 49.845,,(no adduct),512.9428,3,39,59
EScore: 0.68 p value: 4.853e-02 RTime: 31.025,,(no adduct),458.5111,2,21,41
EScore: 0.62 p value: 3.591e-02 RTime: 20.905,,(no adduct),357.9985,5,10,30
EScore: 0.62 p value: 1.518e-02 RTime: 61.925,,(no adduct),606.9714,3,51,71
EScore: 0.68 p value: 2.883e-02 RTime: 41.062,,(no adduct),426.9634,2,31,51
EScore: 0.65 p value: 8.024e-03 RTime: 47.657,,(no adduct),558.64,3,37,57
EScore: 0.92 p value: 1.311e-02 RTime: 15.274,,(no adduct),458.7214,2,5,25
EScore: 0.63 p value: 4.931e-02 RTime: 46.975,,(no adduct),493.9442,3,36,56
EScore: 0.67 p value: 2.938e-02 RTime: 46.447,,(no adduct),425.9922,2,36,56
EScore: 0.68 p value: 9.800e-03 RTime: 51.403,,(no adduct),526.2758,3,41,61
EScore: 0.73 p value: 3.561e-02 RTime: 43.466,,(no adduct),416.7135,2,33,53
EScore: 0.74 p value: 2.071e-02 RTime: 30.176,,(no adduct),388.7192,2,20,40
EScore: 0.68 p value: 3.460e-02 RTime: 34.665,,(no adduct),367.1988,5,24,44
EScore: 0.73 p value: 3.664e-02 RTime: 36.656,,(no adduct),452.7363,2,26,46
EScore: 0.73 p value: 4.423e-02 RTime: 33.3,,(no adduct),521.953,3,23,43
EScore: 0.76 p value: 1.212e-02 RTime: 40.562,,(no adduct),555.9536,3,30,50
EScore: 0.71 p value: 3.991e-02 RTime: 21.454,,(no adduct),426.2096,4,11,31
EScore: 0.99 p value: 6.558e-03 RTime: 31.656,,(no adduct),510.5303,2,21,41
EScore: 0.66 p value: 4.861e-02 RTime: 41.55,,(no adduct),391.9842,4,31,51
EScore: 0.7 p value: 1.829e-02 RTime: 31.822,,(no adduct),468.2329,2,21,41
EScore: 0.7 p value: 3.598e-02 RTime: 28.328,,(no adduct),388.7159,4,18,38
EScore: 0.69 p value: 2.977e-02 RTime: 26.674,,(no adduct),411.9668,4,16,36
EScore: 0.7 p value: 2.905e-03 RTime: 49.997,,(no adduct),567.6096,3,39,59
EScore: 0.68 p value: 2.891e-02 RTime: 25.948,,(no adduct),436.9837,2,15,35
EScore: 0.65 p value: 1.782e-02 RTime: 47.268,,(no adduct),498.9492,3,37,57
EScore: 0.63 p value: 3.668e-02 RTime: 47.569,,(no adduct),413.2237,2,37,57
EScore: 0.67 p value: 2.550e-02 RTime: 56.587,,(no adduct),530.622,3,46,66
EScore: 0.64 p value: 1.853e-02 RTime: 49.036,,(no adduct),551.2925,3,39,59
EScore: 0.91 p value: 3.444e-02 RTime: 25.116,,(no adduct),384.9388,2,15,35
EScore: 0.76 p value: 1.832e-02 RTime: 45.13,,(no adduct),521.607,3,35,55
EScore: 0.7 p value: 2.120e-02 RTime: 42.958,,(no adduct),557.9588,3,32,52
EScore: 0.58 p value: 1.539e-02 RTime: 41.004,,(no adduct),432.2369,4,31,51
EScore: 0.73 p value: 6.259e-03 RTime: 32.674,,(no adduct),435.9918,2,22,42
EScore: 0.6 p value: 1.165e-02 RTime: 32.184,,(no adduct),386.9741,2,22,42
EScore: 0.72 p value: 1.056e-02 RTime: 37.238,,(no adduct),413.7134,2,27,47
EScore: 0.99 p value: 6.133e-04 RTime: 31.674,,(no adduct),477.9323,3,21,41
EScore: 0.69 p value: 4.187e-02 RTime: 47.932,,(no adduct),526.9404,3,37,57
EScore: 0.77 p value: 2.645e-02 RTime: 28.29,,(no adduct),415.7184,4,18,38
EScore: 0.64 p value: 1.728e-02 RTime: 30.714,,(no adduct),454.7273,4,20,40
EScore: 0.92 p value: 4.997e-02 RTime: 12.995,,(no adduct),555.9833,3,3,22
EScore: 0.63 p value: 1.028e-02 RTime: 42.005,,(no adduct),447.2375,2,32,52
EScore: 0.64 p value: 4.605e-02 RTime: 63.282,,(no adduct),538.6203,3,53,73
