Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 0.84 RTime: 47.476 Area: 989780.9397888868 All areas: [334815.27013692836, 203687.4619234722, 40232.60162167629, 1164687.905371286, 992357.5975470443, 812297.3164483303] p-value: 0.004263381358129177 original RTs: [0, 0, 0, 2849.3851834865404, 2846.6263397723865, 2847.84189795661]",,(no adduct),587.3089,3.0,37,57
"Sel Score: 0.84 RTime: 44.167 Area: 1403545.9181086568 All areas: [242565.27621881003, 85890.5047763503, 492218.28939041286, 1566170.1321327223, 1570755.341131618, 1073712.2810616298] p-value: 0.006774085793412398 original RTs: [0, 0, 0, 2618.9390033701134, 0, 2684.041516084545]",,(no adduct),544.2795,3.0,34,54
"Sel Score: 0.84 RTime: 47.513 Area: 989780.7140068249 All areas: [334820.14479456627, 203687.5865024344, 40233.435724658026, 1164686.1459374859, 992358.3800999313, 812297.6159830573] p-value: 0.004263368963513285 original RTs: [0, 0, 0, 2855.0382227894534, 2850.6455987460304, 2844.6788950349187]",,(no adduct),587.3089,3.0,37,57
"Sel Score: 0.84 RTime: 57.426 Area: 2113015.9794870033 All areas: [949445.9386535389, 174529.76841132258, 111858.25478727283, 2378868.1873533097, 2330130.7737733857, 1630048.977334315] p-value: 0.009578845057708474 original RTs: [3554.0976460430643, 3451.6145997252265, 0, 3453.0309991179192, 3455.636967996825, 3371.8337196075167]",,(no adduct),527.2773,3.0,47,67
"Sel Score: 0.84 RTime: 33.837 Area: 1973671.501290194 All areas: [473904.5702901679, 247875.25697817848, 434545.83578635467, 2493238.5179446954, 1978953.8909921602, 1448822.094933727] p-value: 0.028962749845672077 original RTs: [0, 0, 0, 2016.1045988297117, 2046.5239578482021, 0]",,(no adduct),423.98,4.0,23,43
"Sel Score: 0.84 RTime: 25.837 Area: 450068.6588777984 All areas: [124480.35528125928, 30488.560309073666, 108747.11383997029, 387703.68009094667, 476536.22167772154, 485966.0748647271] p-value: 0.0010865214258798767 original RTs: [0, 0, 0, 0, 0, 1550.229011989496]",,(no adduct),458.7569,4.0,15,35
"Sel Score: 0.84 RTime: 25.611 Area: 450068.766135294 All areas: [124480.4899805698, 30488.676134854653, 108748.303830269, 387703.68009094667, 476536.2221431502, 485966.3961717851] p-value: 0.0010865369458423026 original RTs: [0, 0, 0, 1553.8955568792408, 1524.0691942513615, 0]",,(no adduct),458.7569,2.0,15,35
"Sel Score: 0.84 RTime: 25.342 Area: 450068.7847422049 All areas: [82657.38485673466, 83713.5034259872, 97533.92688929473, 387703.68009094667, 476536.22076578805, 485966.4533698798] p-value: 0.006398635400182749 original RTs: [0, 0, 1457.4785044788487, 1536.1227737485583, 1544.2630175008892, 1539.3322150911779]",,(no adduct),458.7572,4.0,15,35
"Sel Score: 0.84 RTime: 51.654 Area: 1478568.5037469587 All areas: [240419.1225508471, 459984.42633457313, 167312.5325788928, 1829234.548341355, 1710925.5357379548, 895545.4271615668] p-value: 0.046132125392354825 original RTs: [0, 3083.6226141375028, 0, 0, 0, 3095.5293974633205]",,(no adduct),425.7322,2.0,41,61
"Sel Score: 0.84 RTime: 53.493 Area: 1085925.5266775761 All areas: [493325.5604947142, 91913.35055088456, 52249.08506144191, 1297669.5647412129, 1379854.8855817514, 580252.1297097639] p-value: 0.05441960214957894 original RTs: [0, 0, 0, 3186.8920731608255, 3228.545292498949, 0]",,(no adduct),436.7031,4.0,43,63
"Sel Score: 0.84 RTime: 36.482 Area: 948781.2067115837 All areas: [327398.8983722146, 138099.83300996176, 91875.16745879485, 1347759.8926583042, 970744.2908053654, 527839.4366710815] p-value: 0.07369615993979059 original RTs: [0, 2072.273951647657, 0, 2293.1972839628743, 0, 2189.9638840922494]",,(no adduct),424.7461,4.0,26,46
"Sel Score: 0.84 RTime: 27.257 Area: 740656.5323268211 All areas: [193175.75162829907, 116175.51665711339, 126272.13648142843, 1207914.5984789825, 530309.512563466, 483745.485938015] p-value: 0.12445041692798729 original RTs: [0, 1610.9829477771739, 1627.2224902315068, 1650.3081477120668, 0, 0]",,(no adduct),362.0006,5.0,17,37
"Sel Score: 0.84 RTime: 33.09 Area: 1817669.1302897185 All areas: [520120.1692065866, 204959.6308143235, 345039.95812540344, 2295885.133052406, 1902022.241335529, 1255100.0164812205] p-value: 0.031835402108218 original RTs: [0, 1938.4194342861224, 1964.5758180397584, 2004.5750451290185, 2000.8189401613195, 1995.279653810041]",,(no adduct),414.7154,4.0,23,43
"Sel Score: 0.84 RTime: 61.598 Area: 2080771.8529068716 All areas: [775359.6817638164, 127526.0585296055, 322670.5103099455, 3141657.1548604313, 1897900.3504080456, 1202758.0534521379] p-value: 0.08586313624368282 original RTs: [3793.686787062558, 3661.9100700894996, 3694.4189528260613, 0, 3679.7177376266586, 3682.9267153533046]",,(no adduct),429.4861,2.0,51,71
"Sel Score: 0.84 RTime: 37.64 Area: 1979713.512208746 All areas: [419630.05860170565, 478119.530838926, 268705.129207933, 1994417.0503744248, 2235261.8869975, 1709461.5992543143] p-value: 0.003817567630559722 original RTs: [0, 0, 0, 0, 0, 2258.396043949742]",,(no adduct),446.989,2.0,27,47
"Sel Score: 0.84 RTime: 37.461 Area: 2140492.585671535 All areas: [383082.16272716405, 392318.306664052, 485984.87338192086, 2887412.649266343, 1857972.5584078005, 1676092.5493404614] p-value: 0.04392347778985514 original RTs: [0, 0, 0, 2251.4484437275228, 0, 0]",,(no adduct),414.9831,2.0,27,47
"Sel Score: 0.84 RTime: 41.14 Area: 693617.1391180813 All areas: [267945.6812564059, 65887.29266842184, 74995.64185299365, 963339.5108463943, 675711.7517012892, 441800.1548065606] p-value: 0.04920635447074881 original RTs: [0, 0, 0, 2471.649527499017, 0, 0]",,(no adduct),364.5938,5.0,31,51
"Sel Score: 0.84 RTime: 49.444 Area: 1044018.3154073054 All areas: [306308.8417900441, 107839.85613071932, 201904.4575593732, 1180772.231518806, 1111239.4918438985, 840043.2228592111] p-value: 0.005154085338999227 original RTs: [3122.273847385098, 0, 2944.136931403579, 2937.198188563774, 2938.075898837813, 0]",,(no adduct),564.9633,3.0,39,59
"Sel Score: 0.84 RTime: 77.725 Area: 921262.5414671026 All areas: [105705.78410784995, 300169.9189809311, 138033.2838143598, 1205137.4250662953, 583700.3156895129, 974949.8836454998] p-value: 0.04387725664384137 original RTs: [0, 4637.43054382203, 0, 0, 0, 0]",,(no adduct),448.7585,4.0,67,87
"Sel Score: 0.84 RTime: 35.816 Area: 1093395.0013350789 All areas: [296056.39382126037, 136143.98419531545, 213831.66222133103, 1318725.0964933115, 1143662.210931598, 817797.6965803273] p-value: 0.019210555504947498 original RTs: [0, 2103.140301558401, 0, 0, 0, 2179.6338136042186]",,(no adduct),426.9585,2.0,25,45
"Sel Score: 0.84 RTime: 43.196 Area: 1253095.6803450196 All areas: [588949.2607257401, 105217.70826966125, 46970.32819259924, 1615389.772002193, 1294353.98630928, 849543.282723586] p-value: 0.025590935340652564 original RTs: [2627.517424770272, 0, 0, 0, 2654.5172793062093, 0]",,(no adduct),449.7621,2.0,33,53
"Sel Score: 0.84 RTime: 53.462 Area: 1510410.4472444586 All areas: [259347.65741833812, 435120.93649829226, 199266.23001321196, 1704517.363932183, 1702256.6316322424, 1124457.34616895] p-value: 0.015450841489988418 original RTs: [0, 0, 3191.5598859039833, 0, 0, 0]",,(no adduct),481.7477,2.0,43,63
"Sel Score: 0.84 RTime: 21.71 Area: 818015.2806911116 All areas: [196261.62404707907, 130462.5917942297, 157340.84258646707, 1210798.1058351512, 379699.50705249456, 863548.2291856892] p-value: 0.11152344803388561 original RTs: [0, 0, 0, 0, 0, 1302.5821667485259]",,(no adduct),408.9613,4.0,11,31
"Sel Score: 0.84 RTime: 34.877 Area: 2834517.3299738173 All areas: [658752.0391079038, 555258.5174074596, 464648.8611732627, 3534393.1198325674, 2823775.742786923, 2145383.1273019616] p-value: 0.02773301703328468 original RTs: [0, 2075.0569077853415, 2088.2361749409233, 2092.3189861963597, 2093.3152004548706, 2089.209900723729]",,(no adduct),437.7317,4.0,24,44
"Sel Score: 0.84 RTime: 44.487 Area: 1589012.8442696363 All areas: [449288.21195180254, 233408.2032300208, 258836.39243555538, 1962376.4848178627, 1687167.882360263, 1117494.165630783] p-value: 0.028903247858914186 original RTs: [0, 0, 2655.1491427036613, 0, 0, 0]",,(no adduct),392.2311,2.0,34,54
"Sel Score: 0.84 RTime: 53.009 Area: 1022830.1713783393 All areas: [249391.55264814483, 142179.02959089688, 214726.2493374095, 1449723.113206736, 988697.0976143063, 630070.3033139758] p-value: 0.07189593502531191 original RTs: [0, 0, 0, 0, 3175.456194481279, 0]",,(no adduct),439.7522,2.0,43,63
"Sel Score: 0.83 RTime: 45.673 Area: 700867.4927617433 All areas: [158818.02040995992, 195720.76924930429, 60951.80746438161, 868249.5390688473, 742540.5259410486, 491812.41327533376] p-value: 0.025641968502475784 original RTs: [0, 0, 0, 2691.7849738663786, 0, 2791.7080907909094]",,(no adduct),580.3036,3.0,35,55
"Sel Score: 0.83 RTime: 39.755 Area: 982598.98034546 All areas: [377868.2157230145, 110104.08235340248, 94654.49013811373, 1384246.6434577384, 801748.1365839699, 761802.1609946714] p-value: 0.04208106591280263 original RTs: [0, 0, 2362.4750787180187, 2392.372632062596, 2388.458109864603, 0]",,(no adduct),340.9899,5.0,29,49
"Sel Score: 0.83 RTime: 19.471 Area: 773846.9397674311 All areas: [187257.85184596886, 155026.54272230816, 116819.76854274007, 565004.6686772248, 1050683.807487521, 705852.3431375475] p-value: 0.04750672224713936 original RTs: [1354.3268110494894, 1158.8224252583086, 1099.4651608454221, 1168.115192617596, 1168.3302660989627, 1174.8063004569128]",,(no adduct),425.4836,4.0,9,29
"Sel Score: 0.83 RTime: 49.884 Area: 1000576.8136177695 All areas: [180671.1385621059, 274927.36292537604, 138344.13770877014, 1348087.1886440094, 1008065.4358173562, 645577.8163919424] p-value: 0.05341527093072627 original RTs: [0, 3047.6939029365176, 2904.1767975936245, 0, 0, 0]",,(no adduct),444.7104,2.0,39,59
"Sel Score: 0.83 RTime: 27.365 Area: 740760.9606224382 All areas: [237757.3162123711, 91352.83175385275, 110621.58514012981, 1144817.741546999, 367625.4042257399, 709839.7360945758] p-value: 0.11296339871558549 original RTs: [1750.9938260137608, 1599.0155747094298, 1605.2860220093862, 1653.048311938581, 1673.5168182367497, 1669.8033647953034]",,(no adduct),420.23,4.0,17,37
"Sel Score: 0.83 RTime: 45.899 Area: 929855.0536693778 All areas: [215184.36994421747, 185649.5187055172, 151513.55337723217, 1443897.536555376, 780093.0767321213, 565574.5477206361] p-value: 0.10535630719477027 original RTs: [0, 2736.0789565051077, 0, 0, 0, 0]",,(no adduct),388.9511,2.0,35,55
"Sel Score: 0.83 RTime: 43.601 Area: 1570788.8467279866 All areas: [382732.8692014097, 342929.1184829124, 208085.68953427547, 2006895.9296066323, 1465693.8358668375, 1239776.7747104897] p-value: 0.026091773045148012 original RTs: [0, 0, 2642.9275666258845, 2602.185437692093, 2602.8074608253587, 2601.583179123669]",,(no adduct),529.2846,3.0,33,53
"Sel Score: 0.83 RTime: 41.616 Area: 2675179.705239639 All areas: [707553.3626442067, 724095.5156108555, 161489.33016601423, 3302947.841036843, 2702355.671489548, 2020235.6031925257] p-value: 0.014727166628599842 original RTs: [0, 0, 0, 0, 0, 2496.974565036221]",,(no adduct),408.9696,4.0,31,51
"Sel Score: 0.83 RTime: 43.438 Area: 7387412.277810737 All areas: [3568181.0242972714, 251163.4063702835, 584078.5537191284, 9385741.76483511, 7611718.473291649, 5164776.595305449] p-value: 0.022314723913195757 original RTs: [2700.3386699680764, 2624.53946071288, 2636.1767447365223, 2582.2953526896895, 2581.3038301351726, 2582.1956380120632]",,(no adduct),456.2502,4.0,33,53
"Sel Score: 0.83 RTime: 33.163 Area: 2810570.9634605516 All areas: [747950.5479012843, 469501.47088599385, 459444.28870483604, 3539250.1351783024, 2812088.5369734634, 2080374.2182298896] p-value: 0.028337812864729882 original RTs: [0, 0, 1996.2013915874445, 1923.3500316560308, 2040.6388854846848, 0]",,(no adduct),412.9766,4.0,23,43
"Sel Score: 0.83 RTime: 29.414 Area: 563796.2133083952 All areas: [151103.87333865822, 84308.96123813094, 101150.10536304516, 541104.6309034021, 606090.7764803421, 544193.2325414413] p-value: 0.00010342196293248318 original RTs: [0, 1800.8106177857844, 1839.2613294639748, 1755.2943867426873, 1697.2184081672733, 1710.6453253078364]",,(no adduct),383.008,5.0,19,39
"Sel Score: 0.83 RTime: 28.073 Area: 455278.09810255887 All areas: [123042.31588259399, 64122.26098130718, 84687.68857384298, 417182.9445285922, 569619.1977376674, 379032.152041417] p-value: 0.017926349725466403 original RTs: [0, 0, 0, 1689.5031048769324, 0, 0]",,(no adduct),335.9856,5.0,18,38
"Sel Score: 0.83 RTime: 44.13 Area: 1023213.5943846268 All areas: [385455.28533396136, 169330.5400200039, 57352.565657998064, 1337064.4811627408, 991756.1639640328, 740820.1380271069] p-value: 0.023516384596810002 original RTs: [0, 0, 0, 0, 2644.091473286838, 0]",,(no adduct),545.6045,3.0,34,54
"Sel Score: 0.83 RTime: 53.265 Area: 469295.652728457 All areas: [74054.09233574054, 86965.411147954, 119837.46601909271, 665797.8307395728, 519369.98878315464, 222719.1386626438] p-value: 0.10066678900424135 original RTs: [0, 3246.5763322650996, 0, 0, 0, 3125.122176800746]",,(no adduct),460.9582,4.0,43,63
"Sel Score: 0.83 RTime: 36.461 Area: 986272.4884462669 All areas: [136272.65619747757, 122504.87194525146, 331577.28358088713, 1522830.0801647734, 808534.4823450735, 627452.9028289537] p-value: 0.09422147976253634 original RTs: [0, 0, 0, 2219.524195514756, 2105.8192668511015, 2239.113002908012]",,(no adduct),455.9671,2.0,26,46
"Sel Score: 0.83 RTime: 67.648 Area: 375560.4307549212 All areas: [58505.93078496242, 96670.15685373262, 69838.31646322658, 280237.7584092889, 289472.1560344206, 556971.3778210542] p-value: 0.07814085405423125 original RTs: [0, 0, 0, 0, 0, 4058.8646898816546]",,(no adduct),564.3109,3.0,57,77
"Sel Score: 0.83 RTime: 54.494 Area: 1433196.5846266935 All areas: [403364.4951468836, 230753.41789466285, 227283.82091909164, 1742977.7011960053, 1608519.2736338032, 948092.7790502722] p-value: 0.03697923678863403 original RTs: [0, 0, 0, 0, 0, 3269.6624168169187]",,(no adduct),437.99,2.0,44,64
"Sel Score: 0.83 RTime: 41.23 Area: 1399013.1631255439 All areas: [560514.2918788954, 196890.43961860467, 84009.76713366316, 1657262.0342020756, 1311950.7332811083, 1227826.7218934477] p-value: 0.004667815623234395 original RTs: [0, 0, 2460.5315868757402, 0, 0, 0]",,(no adduct),392.4788,4.0,31,51
"Sel Score: 0.83 RTime: 41.129 Area: 1118043.5531242604 All areas: [290593.4990689348, 179172.75874752385, 203077.22633171285, 1294083.2994729218, 1187838.0541052397, 872209.3057946194] p-value: 0.014579554275498832 original RTs: [0, 0, 0, 2462.6843691550466, 2472.7679463525938, 0]",,(no adduct),583.2911,3.0,31,51
"Sel Score: 0.83 RTime: 31.661 Area: 1256987.9029511139 All areas: [284802.78546639957, 363925.7061475886, 108209.14044411459, 1737715.195425998, 1036969.8255258427, 996278.6879015013] p-value: 0.042594575391111764 original RTs: [0, 0, 0, 0, 1897.8523187555227, 0]",,(no adduct),424.7384,2.0,21,41
"Sel Score: 0.83 RTime: 41.959 Area: 1179373.4128085591 All areas: [289705.44068231306, 179607.4783868175, 242394.04137571668, 1678955.745803143, 1114198.2306093106, 744966.2620132237] p-value: 0.07206466811004239 original RTs: [0, 0, 0, 2520.6521421224215, 0, 0]",,(no adduct),390.947,4.0,31,51
"Sel Score: 0.83 RTime: 53.76 Area: 1972620.442630171 All areas: [198042.86380215414, 714970.8864425279, 278806.2882977569, 2413242.384783117, 2229283.2103374056, 1275335.73276999] p-value: 0.03066212101794535 original RTs: [3342.259772305591, 3250.8165576634515, 3209.392174932251, 3184.014887663172, 3185.3297252181455, 3230.330325732126]",,(no adduct),443.7364,4.0,43,63
"Sel Score: 0.83 RTime: 34.377 Area: 2560199.2393355384 All areas: [547723.538031375, 658734.8363944341, 340606.278878833, 3891621.796341148, 2052988.1706690781, 1735987.7509963894] p-value: 0.09046876649997097 original RTs: [2062.9295962584774, 2078.3297957722175, 2012.316300185224, 2133.782312618601, 2092.6277654609303, 2084.2838312176636]",,(no adduct),417.2317,4.0,24,44
"Sel Score: 0.83 RTime: 50.694 Area: 2799664.1882382394 All areas: [1321313.9883366902, 231525.5418230785, 140999.29548219923, 3338047.1146014035, 3396415.3949602246, 1664530.0551530912] p-value: 0.03750655524173162 original RTs: [3153.2563441198085, 3118.275925992098, 2976.426533268417, 3041.3343420593114, 3035.02518955743, 2980.035873867726]",,(no adduct),462.9774,4.0,40,60
"Sel Score: 0.83 RTime: 41.859 Area: 1416166.8377445245 All areas: [382194.0760213552, 136230.55850934054, 338380.9111698365, 2022114.6232591318, 1345365.952679913, 881019.9372945286] p-value: 0.06954247526434876 original RTs: [0, 0, 0, 2513.482529640984, 2512.1192194626374, 2508.834239173513]",,(no adduct),538.2763,3.0,31,51
"Sel Score: 0.83 RTime: 48.131 Area: 1854895.3467257891 All areas: [269494.8280728714, 416790.0201252702, 436087.7216792618, 1934165.5731208136, 2070897.842635632, 1559622.624420922] p-value: 0.005768253349202338 original RTs: [3044.111832886223, 2797.584060025905, 2892.2126059768525, 2868.1182550406397, 2829.81812246088, 2954.684641027318]",,(no adduct),450.9928,4.0,38,58
"Sel Score: 0.83 RTime: 37.75 Area: 964755.6584734372 All areas: [335609.7936210978, 142438.097757003, 105748.82832955958, 1203009.4125386116, 959541.2668476657, 731716.2960340342] p-value: 0.015025704588290664 original RTs: [0, 0, 0, 0, 2262.8867026580647, 2264.350277994804]",,(no adduct),494.2682,3.0,27,47
"Sel Score: 0.83 RTime: 40.99 Area: 2608084.360995961 All areas: [227537.0289360802, 837404.1478110517, 514056.7950982943, 3257255.0548824663, 2388719.093862402, 2178278.934243015] p-value: 0.010942099850789692 original RTs: [0, 0, 2449.848642353608, 2461.2014354073476, 2458.4839318895883, 2454.8685658633635]",,(no adduct),410.2327,4.0,30,50
"Sel Score: 0.83 RTime: 45.722 Area: 1234977.825156827 All areas: [347685.42088316765, 91186.29432567657, 309110.8464743913, 1626903.0402302658, 1270012.9471614442, 808017.4880787706] p-value: 0.0418348731358624 original RTs: [0, 0, 2729.002213063939, 0, 0, 0]",,(no adduct),425.2436,2.0,35,55
"Sel Score: 0.83 RTime: 23.366 Area: 2181729.189122978 All areas: [967996.3017339736, 201239.99185530588, 156505.9335129062, 2537253.381327767, 2193646.148214088, 1814288.0378270799] p-value: 0.007593839501700086 original RTs: [0, 1389.951761549842, 0, 0, 0, 0]",,(no adduct),380.7165,4.0,13,33
"Sel Score: 0.83 RTime: 23.763 Area: 1106434.4546453957 All areas: [295209.73485128017, 125880.53320774254, 252149.7811347208, 1355705.12758385, 1264248.033692789, 699350.2026595484] p-value: 0.043236642836316924 original RTs: [0, 1366.1370071533809, 1505.5184070167682, 0, 1380.8894432197415, 1428.6812818314706]",,(no adduct),391.9657,4.0,13,33
"Sel Score: 0.83 RTime: 53.677 Area: 1110322.8816414946 All areas: [290953.12294412876, 253806.49388834822, 131312.82515146653, 1639863.3197106167, 1240163.351718099, 450941.973495768] p-value: 0.12424045418199275 original RTs: [3229.2705875584484, 3272.603972154849, 0, 3231.8483248344355, 0, 0]",,(no adduct),572.2972,3.0,43,63
"Sel Score: 0.83 RTime: 42.53 Area: 1522842.8419938132 All areas: [635931.917763323, 199418.5725330333, 92640.88269551609, 1736125.39919528, 1552173.8268794504, 1280229.299906709] p-value: 0.0053831061392798285 original RTs: [0, 0, 0, 2554.8841008337745, 0, 0]",,(no adduct),514.94,3.0,32,52
"Sel Score: 0.83 RTime: 52.288 Area: 767194.9483243859 All areas: [135982.2415148302, 157895.28836068712, 173875.82749439878, 949433.3642957463, 808461.01256593, 543690.4681114813] p-value: 0.03487021912177186 original RTs: [0, 3129.842408121639, 3089.3792236798877, 3184.517274400312, 3101.465409987308, 3142.5110147141463]",,(no adduct),430.9985,2.0,42,62
"Sel Score: 0.83 RTime: 43.78 Area: 1102419.5452306494 All areas: [168239.23310620815, 320593.39210949955, 184197.3546219158, 1631048.0798284246, 811153.4501314835, 865057.1057320402] p-value: 0.07566938586293423 original RTs: [0, 2608.5140170180252, 2657.371162009305, 2608.6509813876423, 2610.8949014379896, 2616.597971392859]",,(no adduct),367.6052,5.0,33,53
"Sel Score: 0.83 RTime: 64.808 Area: 1725155.7386481331 All areas: [286340.9994064129, 408484.78924767417, 359489.96609255846, 1837195.0172275174, 1709413.4474137544, 1628858.7513031273] p-value: 0.0001842048742290219 original RTs: [0, 3830.038355049675, 3947.9507035935644, 3879.919383433109, 3871.936351563104, 3863.8409013469895]",,(no adduct),617.3007,3.0,54,74
"Sel Score: 0.83 RTime: 41.331 Area: 2128979.0280395946 All areas: [644009.9498044746, 397151.7869115623, 260121.97064894746, 2538972.082996919, 2111708.622665621, 1736256.378456244] p-value: 0.008015302530852015 original RTs: [0, 0, 0, 0, 0, 2479.8845598244834]",,(no adduct),459.759,2.0,31,51
"Sel Score: 0.83 RTime: 32.42 Area: 1045295.3776325225 All areas: [226828.83508554328, 276206.4876860012, 136211.91170175438, 1348438.4901772034, 1040737.3221404002, 746710.3205799637] p-value: 0.03504740054483284 original RTs: [0, 0, 1956.448866054241, 0, 0, 1922.676986855789]",,(no adduct),394.2208,4.0,22,42
"Sel Score: 0.83 RTime: 55.356 Area: 3021177.6554161473 All areas: [673501.7716275766, 620158.1252325099, 556259.2467622192, 3717897.18479058, 3377745.8635607427, 1967889.917897119] p-value: 0.04571750950472119 original RTs: [3489.6354835595866, 3309.158442993038, 3442.973650459677, 3204.3661048214212, 3210.6001297748435, 3315.802246269015]",,(no adduct),419.729,4.0,45,65
"Sel Score: 0.83 RTime: 19.784 Area: 734392.2589667938 All areas: [210117.47912322893, 155418.8093063783, 84390.79399393695, 762476.143893506, 351660.99985488004, 1089039.6331519953] p-value: 0.10747508501385099 original RTs: [1219.6757894951347, 1179.771239015388, 1122.3081914059908, 1288.5420479550446, 1187.738917098991, 1240.768079261711]",,(no adduct),402.4635,4.0,9,29
"Sel Score: 0.83 RTime: 50.696 Area: 1289472.7945953512 All areas: [133955.70837543087, 244064.09225438538, 412277.5756023252, 1612043.9889550495, 1517091.1817880478, 739283.2130429561] p-value: 0.05578287200288344 original RTs: [0, 0, 0, 0, 0, 3041.7360852274383]",,(no adduct),437.9935,2.0,40,60
"Sel Score: 0.83 RTime: 25.442 Area: 2014460.6819099374 All areas: [823375.6351515688, 195616.04765230176, 216047.9803947699, 2661692.038909349, 2374053.3942807154, 1007636.6125397473] p-value: 0.07238567097987637 original RTs: [0, 0, 0, 0, 0, 1526.5216038764172]",,(no adduct),394.2137,2.0,15,35
"Sel Score: 0.83 RTime: 29.173 Area: 709705.6935782185 All areas: [197454.66348334507, 183749.8433061986, 54181.533193975396, 532679.5024506912, 951715.3503171502, 644722.2279668138] p-value: 0.033750711421048296 original RTs: [0, 1714.3086942298874, 0, 0, 1771.5804627269345, 0]",,(no adduct),391.973,2.0,19,39
"Sel Score: 0.83 RTime: 31.805 Area: 876073.0559813953 All areas: [232767.40323472046, 185454.56529944696, 120659.94219385355, 1161916.4584988186, 1006707.3608414412, 459595.348603926] p-value: 0.07896115513760904 original RTs: [0, 0, 0, 1895.4854359777707, 0, 1925.6899815042198]",,(no adduct),338.1905,5.0,21,41
"Sel Score: 0.83 RTime: 44.744 Area: 1165075.8678540178 All areas: [332459.91847643245, 148204.70409374902, 236628.9824758919, 1509847.1033249318, 1072654.990739747, 912725.5094973743] p-value: 0.027137203921616518 original RTs: [0, 0, 2631.0612147451366, 0, 2720.3988668452425, 0]",,(no adduct),423.249,2.0,34,54
"Sel Score: 0.83 RTime: 47.741 Area: 3010509.2007431705 All areas: [472682.87145945046, 1281779.0464234627, 101137.94555635801, 3367077.009883725, 3604501.2980576935, 2059949.294288094] p-value: 0.018838081974720335 original RTs: [0, 0, 0, 0, 2878.244967019598, 2846.3924718674484]",,(no adduct),463.2303,4.0,37,57
"Sel Score: 0.83 RTime: 40.593 Area: 2173973.2252808507 All areas: [574219.4940634513, 480920.7784854762, 285381.3598999334, 2869002.6701728585, 2106305.4495701585, 1546611.5560995352] p-value: 0.04034777859757885 original RTs: [2617.9611185912727, 2385.9168113017085, 0, 2406.1804752751987, 2369.3025249680513, 2485.2618695790306]",,(no adduct),414.986,4.0,30,50
"Sel Score: 0.83 RTime: 39.747 Area: 3940537.3891127785 All areas: [522373.7266834805, 1504104.3924056266, 403662.81011204224, 5664842.072998627, 2960505.409481505, 3196264.6848582053] p-value: 0.053097944411020746 original RTs: [0, 2511.923133200466, 2365.849174512252, 0, 2247.7621981083184, 2381.2613632754164]",,(no adduct),434.7252,2.0,29,49
"Sel Score: 0.83 RTime: 33.896 Area: 1813247.837301696 All areas: [619898.8993770396, 219164.83983558248, 279413.13274096046, 2331481.8277207008, 1736080.04097302, 1372181.6432113673] p-value: 0.021742299499632734 original RTs: [2102.4459577632233, 1988.903207950495, 2070.8379592272418, 2056.100123738563, 2049.4711039664458, 2023.145838556297]",,(no adduct),423.7313,2.0,23,43
"Sel Score: 0.83 RTime: 34.041 Area: 618156.2429836043 All areas: [92295.81061377045, 155968.8837641472, 133055.21975618473, 864932.0401133595, 673595.0286899703, 315941.6601474831] p-value: 0.09075521369319506 original RTs: [0, 2020.4626640316105, 0, 0, 2047.536849978597, 0]",,(no adduct),339.1825,5.0,24,44
"Sel Score: 0.83 RTime: 36.039 Area: 2697190.4615790187 All areas: [617423.0229033817, 756523.7971262265, 291088.7421357762, 3408941.162873389, 2552470.5630935146, 2130159.6587701514] p-value: 0.019528311801062657 original RTs: [2293.3878372956297, 2206.0217952487005, 2108.523686161067, 2147.462717479612, 2109.477993394098, 2192.1768963447776]",,(no adduct),435.4919,2.0,26,46
"Sel Score: 0.83 RTime: 48.696 Area: 863524.8878164453 All areas: [101796.95724610957, 313213.83314349776, 118075.4877587657, 1003785.3797509891, 1041538.1708652817, 545251.1128330652] p-value: 0.034846855827286055 original RTs: [0, 2913.7367739897477, 0, 0, 0, 2911.116117823463]",,(no adduct),530.9305,3.0,38,58
"Sel Score: 0.83 RTime: 47.249 Area: 2944911.2720667836 All areas: [1189517.2572634928, 249380.8485758531, 379868.9754423867, 3523700.470573046, 3065470.947674634, 2245562.3979526726] p-value: 0.00911903647514766 original RTs: [0, 0, 2820.2795721038187, 0, 0, 0]",,(no adduct),398.2296,4.0,37,57
"Sel Score: 0.83 RTime: 57.446 Area: 905690.9364385866 All areas: [231177.5784340091, 96767.96671241701, 231592.6065299836, 1047232.3451063288, 816764.5517828593, 853075.9124265717] p-value: 0.0021739130721975318 original RTs: [0, 0, 0, 0, 0, 3446.761861898471]",,(no adduct),586.9816,3.0,47,67
"Sel Score: 0.83 RTime: 34.76 Area: 1546516.4519709137 All areas: [284403.0707978107, 455807.86466702685, 216184.43664985, 1904161.2532155758, 1589423.2756683314, 1145964.8270288343] p-value: 0.02208518896793466 original RTs: [0, 0, 0, 2062.6588621300034, 2110.377946772149, 0]",,(no adduct),428.9951,4.0,24,44
"Sel Score: 0.83 RTime: 36.104 Area: 2834113.8998455782 All areas: [658749.4399120475, 844653.0625024237, 251972.48691655323, 3534392.782278322, 2822564.957027429, 2145383.9602309833] p-value: 0.017833094531194346 original RTs: [0, 0, 0, 0, 0, 2166.255533096234]",,(no adduct),437.7316,4.0,26,46
