Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.88 p value: 2.958e-02 RTime: 20.938,,(no adduct),364.7041,4,10,30
Sel Score: 0.88 p value: 2.423e-02 RTime: 33.184,,(no adduct),393.9739,4,23,43
Sel Score: 0.88 p value: 3.879e-02 RTime: 55.963,,(no adduct),515.2761,3,45,65
Sel Score: 0.88 p value: 6.198e-02 RTime: 40.06,,(no adduct),430.4858,4,30,50
Sel Score: 0.88 p value: 2.892e-02 RTime: 44.799,,(no adduct),423.4875,4,34,54
Sel Score: 0.88 p value: 5.960e-02 RTime: 38.286,,(no adduct),419.2375,2,28,48
Sel Score: 0.88 p value: 1.825e-02 RTime: 43.047,,(no adduct),529.9569,3,33,53
Sel Score: 0.88 p value: 1.005e-01 RTime: 23.68,,(no adduct),381.467,4,13,33
Sel Score: 0.88 p value: 8.223e-02 RTime: 34.003,,(no adduct),429.499,4,24,44
Sel Score: 0.88 p value: 3.560e-02 RTime: 50.609,,(no adduct),463.2322,4,40,60
Sel Score: 0.88 p value: 2.850e-02 RTime: 55.704,,(no adduct),458.0007,2,45,65
Sel Score: 0.88 p value: 2.895e-02 RTime: 33.383,,(no adduct),393.9747,4,23,43
Sel Score: 0.88 p value: 7.579e-04 RTime: 63.815,,(no adduct),430.5011,2,53,73
Sel Score: 0.88 p value: 5.345e-02 RTime: 45.658,,(no adduct),415.9694,4,35,55
Sel Score: 0.88 p value: 1.766e-02 RTime: 20.493,,(no adduct),385.2309,2,10,30
Sel Score: 0.88 p value: 6.177e-02 RTime: 46.106,,(no adduct),411.2264,2,36,56
Sel Score: 0.88 p value: 4.683e-02 RTime: 37.193,,(no adduct),419.2344,4,27,47
Sel Score: 0.88 p value: 5.861e-02 RTime: 42.076,,(no adduct),540.9227,3,32,52
Sel Score: 0.88 p value: 1.850e-02 RTime: 42.196,,(no adduct),514.6058,3,32,52
Sel Score: 0.88 p value: 1.441e-02 RTime: 40.334,,(no adduct),543.9507,3,30,50
Sel Score: 0.88 p value: 5.571e-02 RTime: 46.45,,(no adduct),415.9665,4,36,56
Sel Score: 0.88 p value: 2.170e-02 RTime: 65.385,,(no adduct),546.969,3,55,75
Sel Score: 0.87 p value: 3.141e-02 RTime: 27.056,,(no adduct),381.7121,2,17,37
Sel Score: 0.87 p value: 2.394e-02 RTime: 37.204,,(no adduct),407.7545,4,27,47
Sel Score: 0.87 p value: 8.170e-04 RTime: 25.703,,(no adduct),388.4643,2,15,35
Sel Score: 0.87 p value: 5.491e-02 RTime: 48.291,,(no adduct),411.479,4,38,58
Sel Score: 0.87 p value: 4.223e-02 RTime: 48.043,,(no adduct),364.7951,5,38,58
Sel Score: 0.87 p value: 3.263e-03 RTime: 33.944,,(no adduct),417.9793,4,23,43
Sel Score: 0.87 p value: 2.304e-02 RTime: 46.968,,(no adduct),422.4997,4,36,56
Sel Score: 0.87 p value: 4.437e-04 RTime: 53.909,,(no adduct),590.6448,3,43,63
Sel Score: 0.87 p value: 2.828e-02 RTime: 36.036,,(no adduct),414.2127,4,26,46
Sel Score: 0.87 p value: 1.019e-02 RTime: 61.453,,(no adduct),616.3099,3,51,71
Sel Score: 0.87 p value: 1.196e-03 RTime: 46.794,,(no adduct),537.6002,3,36,56
Sel Score: 0.87 p value: 1.630e-02 RTime: 33.088,,(no adduct),337.9924,5,23,43
Sel Score: 0.87 p value: 3.765e-02 RTime: 27.434,,(no adduct),370.1969,4,17,37
Sel Score: 0.87 p value: 1.950e-02 RTime: 35.583,,(no adduct),356.9579,4,25,45
Sel Score: 0.87 p value: 5.451e-02 RTime: 35.813,,(no adduct),348.5922,5,25,45
Sel Score: 0.87 p value: 2.036e-02 RTime: 31.762,,(no adduct),414.4667,4,21,41
Sel Score: 0.87 p value: 1.689e-02 RTime: 31.281,,(no adduct),403.9521,4,21,41
Sel Score: 0.87 p value: 8.284e-04 RTime: 63.822,,(no adduct),430.5013,4,53,73
Sel Score: 0.87 p value: 1.096e-02 RTime: 35.667,,(no adduct),578.9706,3,25,45
Sel Score: 0.87 p value: 1.096e-02 RTime: 35.726,,(no adduct),578.9702,3,25,45
Sel Score: 0.87 p value: 9.793e-03 RTime: 18.793,,(no adduct),371.4572,4,8,28
Sel Score: 0.87 p value: 1.202e-02 RTime: 25.289,,(no adduct),392.9681,4,15,35
Sel Score: 0.87 p value: 5.440e-02 RTime: 59.286,,(no adduct),420.2229,4,49,69
Sel Score: 0.87 p value: 7.634e-02 RTime: 27.401,,(no adduct),394.2122,4,17,37
Sel Score: 0.87 p value: 1.029e-01 RTime: 43.539,,(no adduct),456.4948,2,33,53
Sel Score: 0.87 p value: 2.206e-02 RTime: 51.986,,(no adduct),439.7476,2,41,61
Sel Score: 0.87 p value: 2.940e-02 RTime: 45.125,,(no adduct),423.4876,2,35,55
Sel Score: 0.87 p value: 6.322e-02 RTime: 27.833,,(no adduct),434.9997,4,17,37
Sel Score: 0.87 p value: 4.890e-02 RTime: 55.288,,(no adduct),413.7356,2,45,65
Sel Score: 0.87 p value: 4.809e-03 RTime: 24.807,,(no adduct),392.9684,4,14,34
Sel Score: 0.87 p value: 4.190e-02 RTime: 38.284,,(no adduct),568.6258,3,28,48
Sel Score: 0.87 p value: 2.982e-02 RTime: 30.967,,(no adduct),429.7307,4,20,40
Sel Score: 0.87 p value: 3.785e-02 RTime: 49.245,,(no adduct),435.4824,4,39,59
Sel Score: 0.87 p value: 2.676e-02 RTime: 27.104,,(no adduct),389.7221,4,17,37
Sel Score: 0.87 p value: 2.548e-02 RTime: 32.921,,(no adduct),412.9733,4,22,42
Sel Score: 0.87 p value: 1.042e-01 RTime: 54.016,,(no adduct),443.4828,2,44,64
Sel Score: 0.87 p value: 3.449e-02 RTime: 48.325,,(no adduct),435.235,4,38,58
Sel Score: 0.87 p value: 3.262e-02 RTime: 34.187,,(no adduct),343.3982,5,24,44
Sel Score: 0.87 p value: 1.277e-03 RTime: 26.462,,(no adduct),458.7578,2,16,36
Sel Score: 0.87 p value: 1.125e-01 RTime: 52.658,,(no adduct),439.4969,2,42,62
Sel Score: 0.87 p value: 6.351e-02 RTime: 28.154,,(no adduct),361.8047,5,18,38
Sel Score: 0.87 p value: 1.792e-02 RTime: 52.416,,(no adduct),420.7387,4,42,62
Sel Score: 0.87 p value: 3.070e-03 RTime: 53.291,,(no adduct),550.9785,3,43,63
Sel Score: 0.87 p value: 3.919e-02 RTime: 25.72,,(no adduct),394.7188,4,15,35
Sel Score: 0.87 p value: 3.439e-02 RTime: 48.995,,(no adduct),435.4827,2,38,58
Sel Score: 0.87 p value: 7.437e-02 RTime: 48.977,,(no adduct),579.9748,3,38,58
Sel Score: 0.87 p value: 7.058e-02 RTime: 20.014,,(no adduct),332.3763,5,10,30
Sel Score: 0.87 p value: 8.497e-03 RTime: 47.299,,(no adduct),523.9391,3,37,57
Sel Score: 0.87 p value: 5.418e-02 RTime: 37.588,,(no adduct),379.442,4,27,47
Sel Score: 0.87 p value: 4.458e-02 RTime: 40.714,,(no adduct),440.4994,2,30,50
Sel Score: 0.87 p value: 8.381e-02 RTime: 62.399,,(no adduct),589.6256,3,52,72
Sel Score: 0.87 p value: 2.611e-02 RTime: 30.915,,(no adduct),337.9906,5,20,40
Sel Score: 0.87 p value: 1.469e-02 RTime: 43.253,,(no adduct),345.5848,5,33,53
Sel Score: 0.87 p value: 8.318e-02 RTime: 30.795,,(no adduct),333.3958,5,20,40
Sel Score: 0.87 p value: 2.037e-02 RTime: 35.514,,(no adduct),356.958,4,25,45
Sel Score: 0.87 p value: 1.019e-01 RTime: 26.278,,(no adduct),388.2148,5,16,36
Sel Score: 0.87 p value: 2.831e-02 RTime: 54.776,,(no adduct),430.9893,2,44,64
Sel Score: 0.87 p value: 3.888e-02 RTime: 54.542,,(no adduct),419.7249,4,44,64
Sel Score: 0.87 p value: 1.165e-01 RTime: 50.968,,(no adduct),565.9356,3,40,60
Sel Score: 0.87 p value: 4.959e-02 RTime: 53.12,,(no adduct),413.736,2,43,63
Sel Score: 0.87 p value: 3.160e-02 RTime: 39.129,,(no adduct),447.7385,2,29,49
Sel Score: 0.87 p value: 7.625e-03 RTime: 35.396,,(no adduct),447.7388,4,25,45
Sel Score: 0.87 p value: 2.547e-02 RTime: 34.352,,(no adduct),393.9717,2,24,44
Sel Score: 0.87 p value: 1.328e-01 RTime: 50.797,,(no adduct),576.9713,3,40,60
Sel Score: 0.87 p value: 1.411e-02 RTime: 52.07,,(no adduct),522.937,3,42,62
Sel Score: 0.87 p value: 6.621e-02 RTime: 34.129,,(no adduct),463.4981,4,24,44
Sel Score: 0.87 p value: 3.153e-02 RTime: 34.962,,(no adduct),412.4766,2,24,44
Sel Score: 0.87 p value: 3.179e-02 RTime: 39.707,,(no adduct),447.74,2,29,49
Sel Score: 0.87 p value: 5.610e-02 RTime: 53.284,,(no adduct),387.7353,4,43,63
Sel Score: 0.87 p value: 3.908e-02 RTime: 36.156,,(no adduct),392.2397,4,26,46
Sel Score: 0.87 p value: 8.407e-03 RTime: 57.688,,(no adduct),490.2845,3,47,67
Sel Score: 0.87 p value: 9.674e-02 RTime: 20.31,,(no adduct),395.7163,2,10,30
Sel Score: 0.87 p value: 2.689e-02 RTime: 47.822,,(no adduct),565.2949,3,37,57
Sel Score: 0.87 p value: 2.103e-02 RTime: 27.97,,(no adduct),481.256,2,17,37
Sel Score: 0.87 p value: 2.927e-02 RTime: 43.692,,(no adduct),364.5886,5,33,53
Sel Score: 0.87 p value: 2.692e-03 RTime: 57.387,,(no adduct),596.3091,3,47,67
Sel Score: 0.87 p value: 5.812e-02 RTime: 52.039,,(no adduct),400.4788,2,42,62
Sel Score: 0.87 p value: 2.796e-02 RTime: 31.806,,(no adduct),391.9704,4,21,41
Sel Score: 0.87 p value: 3.033e-02 RTime: 19.358,,(no adduct),437.2565,4,9,29
Sel Score: 0.87 p value: 6.486e-03 RTime: 45.073,,(no adduct),558.9822,3,35,55
Sel Score: 0.87 p value: 4.246e-03 RTime: 40.097,,(no adduct),333.988,5,30,50
Sel Score: 0.87 p value: 6.511e-03 RTime: 45.146,,(no adduct),558.9823,3,35,55
Sel Score: 0.87 p value: 1.296e-01 RTime: 48.058,,(no adduct),454.7646,4,38,58
Sel Score: 0.87 p value: 7.068e-02 RTime: 50.388,,(no adduct),565.2994,3,40,60
Sel Score: 0.87 p value: 3.193e-02 RTime: 32.023,,(no adduct),441.9638,2,22,42
Sel Score: 0.87 p value: 1.802e-02 RTime: 17.611,,(no adduct),385.2358,3,7,27
Sel Score: 0.87 p value: 9.677e-02 RTime: 31.732,,(no adduct),422.4819,4,21,41
Sel Score: 0.87 p value: 8.286e-04 RTime: 35.609,,(no adduct),512.9413,3,25,45
Sel Score: 0.87 p value: 3.691e-02 RTime: 49.245,,(no adduct),435.2324,4,39,59
Sel Score: 0.87 p value: 5.510e-03 RTime: 18.826,,(no adduct),422.4644,2,8,28
Sel Score: 0.87 p value: 2.113e-04 RTime: 27.915,,(no adduct),383.0095,5,17,37
Sel Score: 0.87 p value: 9.103e-02 RTime: 48.851,,(no adduct),416.2151,4,38,58
Sel Score: 0.87 p value: 4.583e-04 RTime: 42.808,,(no adduct),430.4904,4,32,52
Sel Score: 0.86 p value: 1.197e-02 RTime: 52.041,,(no adduct),411.7124,4,42,62
Sel Score: 0.86 p value: 2.543e-02 RTime: 52.011,,(no adduct),439.2456,2,42,62
Sel Score: 0.86 p value: 2.194e-02 RTime: 45.728,,(no adduct),427.9593,2,35,55
Sel Score: 0.86 p value: 3.028e-02 RTime: 54.151,,(no adduct),419.9795,4,44,64
Sel Score: 0.86 p value: 1.367e-02 RTime: 68.655,,(no adduct),605.9888,3,58,78
Sel Score: 0.86 p value: 5.230e-03 RTime: 26.133,,(no adduct),458.7572,4,16,36
Sel Score: 0.86 p value: 7.043e-02 RTime: 19.746,,(no adduct),381.2179,2,9,29
Sel Score: 0.86 p value: 2.253e-02 RTime: 35.814,,(no adduct),428.9957,4,25,45
Sel Score: 0.86 p value: 1.730e-02 RTime: 38.317,,(no adduct),430.7485,4,28,48
Sel Score: 0.86 p value: 1.521e-02 RTime: 44.037,,(no adduct),545.6043,3,34,54
Sel Score: 0.86 p value: 1.151e-01 RTime: 22.744,,(no adduct),408.9643,4,12,32
Sel Score: 0.86 p value: 2.131e-02 RTime: 33.991,,(no adduct),426.2253,4,23,43
Sel Score: 0.86 p value: 4.751e-03 RTime: 20.819,,(no adduct),409.2076,4,10,30
Sel Score: 0.86 p value: 4.975e-02 RTime: 36.234,,(no adduct),567.9629,3,26,46
Sel Score: 0.86 p value: 8.741e-03 RTime: 57.753,,(no adduct),490.2847,3,47,67
Sel Score: 0.86 p value: 8.742e-03 RTime: 57.838,,(no adduct),490.2848,3,47,67
Sel Score: 0.86 p value: 5.039e-02 RTime: 49.474,,(no adduct),406.1837,4,39,59
Sel Score: 0.86 p value: 5.096e-02 RTime: 38.763,,(no adduct),430.4844,4,28,48
Sel Score: 0.86 p value: 5.052e-03 RTime: 55.958,,(no adduct),523.94,3,45,65
Sel Score: 0.86 p value: 1.340e-01 RTime: 52.832,,(no adduct),437.4894,2,42,62
Sel Score: 0.86 p value: 2.684e-02 RTime: 27.626,,(no adduct),421.978,2,17,37
Sel Score: 0.86 p value: 4.766e-02 RTime: 37.797,,(no adduct),419.4841,4,27,47
Sel Score: 0.86 p value: 7.641e-02 RTime: 19.707,,(no adduct),332.3728,5,9,29
Sel Score: 0.86 p value: 3.290e-02 RTime: 32.528,,(no adduct),447.2421,4,22,42
Sel Score: 0.86 p value: 3.170e-02 RTime: 45.179,,(no adduct),591.9477,3,35,55
Sel Score: 0.86 p value: 3.019e-02 RTime: 19.618,,(no adduct),399.7147,4,9,29
Sel Score: 0.86 p value: 7.203e-02 RTime: 27.15,,(no adduct),340.945,4,17,37
Sel Score: 0.86 p value: 1.718e-02 RTime: 35.257,,(no adduct),446.9917,4,25,45
Sel Score: 0.86 p value: 2.693e-02 RTime: 39.276,,(no adduct),427.7223,4,29,49
Sel Score: 0.86 p value: 1.282e-01 RTime: 24.074,,(no adduct),395.7252,2,14,34
Sel Score: 0.86 p value: 4.006e-02 RTime: 27.501,,(no adduct),394.7188,4,17,37
Sel Score: 0.86 p value: 8.610e-02 RTime: 30.558,,(no adduct),333.3958,5,20,40
Sel Score: 0.86 p value: 3.534e-02 RTime: 46.609,,(no adduct),451.4812,4,36,56
Sel Score: 0.86 p value: 5.120e-02 RTime: 47.59,,(no adduct),516.9238,3,37,57
Sel Score: 0.86 p value: 2.963e-02 RTime: 52.76,,(no adduct),573.3089,3,42,62
Sel Score: 0.86 p value: 3.932e-03 RTime: 17.892,,(no adduct),422.4651,2,7,27
Sel Score: 0.86 p value: 5.286e-02 RTime: 45.187,,(no adduct),572.9654,3,35,55
Sel Score: 0.86 p value: 8.336e-03 RTime: 19.987,,(no adduct),381.7178,2,9,29
Sel Score: 0.86 p value: 1.179e-01 RTime: 36.216,,(no adduct),424.4971,4,26,46
Sel Score: 0.86 p value: 1.146e-02 RTime: 31.779,,(no adduct),412.7216,4,21,41
Sel Score: 0.86 p value: 1.888e-02 RTime: 53.107,,(no adduct),413.4863,4,43,63
Sel Score: 0.86 p value: 4.829e-03 RTime: 34.889,,(no adduct),447.7414,4,24,44
Sel Score: 0.86 p value: 4.024e-02 RTime: 40.187,,(no adduct),434.7203,2,30,50
Sel Score: 0.86 p value: 9.139e-03 RTime: 50.527,,(no adduct),595.9755,3,40,60
Sel Score: 0.86 p value: 9.581e-03 RTime: 15.344,,(no adduct),415.2176,4,5,25
Sel Score: 0.86 p value: 2.669e-02 RTime: 32.827,,(no adduct),572.3106,3,22,42
Sel Score: 0.86 p value: 2.125e-02 RTime: 31.996,,(no adduct),372.2018,4,21,41
Sel Score: 0.86 p value: 8.950e-02 RTime: 27.042,,(no adduct),452.0015,2,17,37
Sel Score: 0.86 p value: 6.195e-03 RTime: 40.714,,(no adduct),381.9729,4,30,50
Sel Score: 0.86 p value: 8.727e-02 RTime: 31.061,,(no adduct),422.484,2,21,41
Sel Score: 0.86 p value: 7.928e-03 RTime: 43.256,,(no adduct),573.3188,3,33,53
Sel Score: 0.86 p value: 8.928e-02 RTime: 20.63,,(no adduct),399.4612,2,10,30
Sel Score: 0.86 p value: 8.517e-02 RTime: 48.927,,(no adduct),364.9967,5,38,58
Sel Score: 0.86 p value: 3.623e-04 RTime: 36.772,,(no adduct),417.475,2,26,46
Sel Score: 0.86 p value: 1.155e-02 RTime: 38.502,,(no adduct),340.9927,5,28,48
Sel Score: 0.86 p value: 5.081e-02 RTime: 36.319,,(no adduct),567.9624,3,26,46
Sel Score: 0.86 p value: 1.323e-01 RTime: 63.395,,(no adduct),525.3005,3,53,73
Sel Score: 0.86 p value: 3.109e-02 RTime: 40.8,,(no adduct),470.5057,2,30,50
Sel Score: 0.86 p value: 3.467e-02 RTime: 53.2,,(no adduct),550.9784,3,43,63
Sel Score: 0.86 p value: 5.107e-02 RTime: 36.441,,(no adduct),567.9625,3,26,46
Sel Score: 0.86 p value: 9.248e-02 RTime: 30.934,,(no adduct),422.481,2,20,40
Sel Score: 0.86 p value: 4.090e-02 RTime: 48.485,,(no adduct),435.4875,2,38,58
Sel Score: 0.86 p value: 1.091e-01 RTime: 40.068,,(no adduct),555.9641,3,30,50
Sel Score: 0.86 p value: 2.712e-03 RTime: 18.783,,(no adduct),338.1791,4,8,28
Sel Score: 0.86 p value: 3.868e-03 RTime: 34.882,,(no adduct),417.9753,2,24,44
Sel Score: 0.86 p value: 9.754e-03 RTime: 56.117,,(no adduct),579.9809,3,46,66
Sel Score: 0.86 p value: 5.898e-02 RTime: 31.634,,(no adduct),526.2881,3,21,41
Sel Score: 0.86 p value: 2.562e-02 RTime: 35.852,,(no adduct),437.7303,4,25,45
Sel Score: 0.86 p value: 1.064e-01 RTime: 39.061,,(no adduct),430.7419,4,29,49
Sel Score: 0.86 p value: 2.200e-02 RTime: 28.497,,(no adduct),389.9763,2,18,38
Sel Score: 0.86 p value: 5.124e-02 RTime: 39.734,,(no adduct),419.2334,4,29,49
Sel Score: 0.86 p value: 1.253e-01 RTime: 64.348,,(no adduct),451.0032,4,54,74
Sel Score: 0.86 p value: 1.383e-02 RTime: 28.557,,(no adduct),421.9724,4,18,38
Sel Score: 0.86 p value: 1.123e-01 RTime: 26.138,,(no adduct),426.2517,2,16,36
Sel Score: 0.86 p value: 1.713e-02 RTime: 41.088,,(no adduct),534.6224,3,31,51
Sel Score: 0.86 p value: 9.460e-02 RTime: 36.687,,(no adduct),455.9651,4,26,46
Sel Score: 0.86 p value: 1.090e-01 RTime: 95.705,,(no adduct),568.2813,3,85,105
Sel Score: 0.86 p value: 6.094e-02 RTime: 68.292,,(no adduct),555.274,3,58,78
Sel Score: 0.86 p value: 1.118e-02 RTime: 42.047,,(no adduct),526.2585,3,32,52
Sel Score: 0.86 p value: 9.421e-02 RTime: 29.157,,(no adduct),335.983,5,19,39
Sel Score: 0.86 p value: 7.758e-02 RTime: 97.546,,(no adduct),464.2365,2,87,107
Sel Score: 0.86 p value: 4.992e-02 RTime: 61.147,,(no adduct),589.6263,3,51,71
Sel Score: 0.86 p value: 3.432e-02 RTime: 52.335,,(no adduct),552.6253,3,42,62
Sel Score: 0.86 p value: 3.311e-02 RTime: 52.41,,(no adduct),552.6277,3,42,62
Sel Score: 0.86 p value: 9.162e-02 RTime: 34.669,,(no adduct),380.7165,4,24,44
Sel Score: 0.86 p value: 2.803e-02 RTime: 48.163,,(no adduct),449.2497,4,38,58
Sel Score: 0.86 p value: 4.547e-02 RTime: 34.412,,(no adduct),412.4747,4,24,44
Sel Score: 0.86 p value: 5.845e-02 RTime: 54.221,,(no adduct),571.9635,3,44,64
Sel Score: 0.86 p value: 2.261e-02 RTime: 60.654,,(no adduct),529.5901,3,50,70
Sel Score: 0.86 p value: 7.489e-02 RTime: 28.401,,(no adduct),394.2098,4,18,38
Sel Score: 0.85 p value: 2.036e-02 RTime: 52.15,,(no adduct),449.2457,4,42,62
Sel Score: 0.85 p value: 1.591e-02 RTime: 31.097,,(no adduct),412.9774,4,21,41
Sel Score: 0.85 p value: 1.164e-02 RTime: 57.713,,(no adduct),530.9338,3,47,67
Sel Score: 0.85 p value: 3.934e-04 RTime: 24.623,,(no adduct),388.2178,4,14,34
Sel Score: 0.85 p value: 1.771e-02 RTime: 34.89,,(no adduct),483.924,3,24,44
Sel Score: 0.85 p value: 1.170e-01 RTime: 23.473,,(no adduct),417.231,2,13,33
Sel Score: 0.85 p value: 1.216e-01 RTime: 30.051,,(no adduct),451.9854,2,20,40
Sel Score: 0.85 p value: 2.861e-02 RTime: 53.149,,(no adduct),458.2535,4,43,63
Sel Score: 0.85 p value: 2.571e-02 RTime: 39.263,,(no adduct),447.4915,4,29,49
Sel Score: 0.85 p value: 1.196e-02 RTime: 39.704,,(no adduct),480.2609,3,29,49
Sel Score: 0.85 p value: 1.336e-01 RTime: 30.245,,(no adduct),424.9958,4,20,40
Sel Score: 0.85 p value: 5.577e-02 RTime: 49.057,,(no adduct),398.48,2,39,59
Sel Score: 0.85 p value: 7.719e-03 RTime: 61.724,,(no adduct),524.9608,3,51,71
Sel Score: 0.85 p value: 4.199e-02 RTime: 54.188,,(no adduct),424.4711,2,44,64
Sel Score: 0.85 p value: 9.505e-03 RTime: 46.587,,(no adduct),580.6406,3,36,56
Sel Score: 0.85 p value: 1.683e-02 RTime: 38.648,,(no adduct),459.9677,2,28,48
Sel Score: 0.85 p value: 2.977e-02 RTime: 39.592,,(no adduct),447.7374,4,29,49
Sel Score: 0.85 p value: 6.450e-02 RTime: 20.788,,(no adduct),333.5793,5,10,30
Sel Score: 0.85 p value: 8.079e-03 RTime: 79.182,,(no adduct),527.9882,3,69,89
Sel Score: 0.85 p value: 9.764e-02 RTime: 58.832,,(no adduct),527.6052,3,48,68
Sel Score: 0.85 p value: 1.777e-02 RTime: 39.822,,(no adduct),434.4703,4,29,49
Sel Score: 0.85 p value: 4.031e-02 RTime: 18.821,,(no adduct),425.4841,2,8,28
Sel Score: 0.85 p value: 8.111e-03 RTime: 79.125,,(no adduct),527.9884,3,69,89
Sel Score: 0.85 p value: 8.763e-02 RTime: 37.435,,(no adduct),455.9664,4,27,47
Sel Score: 0.85 p value: 4.679e-03 RTime: 48.049,,(no adduct),576.592,3,38,58
Sel Score: 0.85 p value: 1.653e-02 RTime: 56.142,,(no adduct),579.6462,3,46,66
Sel Score: 0.85 p value: 6.758e-02 RTime: 59.792,,(no adduct),535.6396,3,49,69
Sel Score: 0.85 p value: 2.299e-02 RTime: 35.762,,(no adduct),428.9928,2,25,45
Sel Score: 0.85 p value: 6.257e-03 RTime: 53.325,,(no adduct),420.9887,4,43,63
Sel Score: 0.85 p value: 5.071e-02 RTime: 48.883,,(no adduct),548.2851,3,38,58
Sel Score: 0.85 p value: 5.319e-02 RTime: 49.137,,(no adduct),579.9741,3,39,59
Sel Score: 0.85 p value: 2.749e-02 RTime: 45.982,,(no adduct),394.7061,2,35,55
Sel Score: 0.85 p value: 6.644e-04 RTime: 48.039,,(no adduct),572.2969,3,38,58
Sel Score: 0.85 p value: 5.870e-02 RTime: 44.543,,(no adduct),517.9376,3,34,54
Sel Score: 0.85 p value: 4.197e-02 RTime: 52.021,,(no adduct),439.2459,2,42,62
Sel Score: 0.85 p value: 1.556e-02 RTime: 31.965,,(no adduct),414.7156,4,21,41
Sel Score: 0.85 p value: 2.126e-03 RTime: 32.234,,(no adduct),417.9775,4,22,42
Sel Score: 0.85 p value: 4.204e-02 RTime: 51.017,,(no adduct),411.4631,4,41,61
Sel Score: 0.85 p value: 4.574e-03 RTime: 48.228,,(no adduct),409.7406,2,38,58
Sel Score: 0.85 p value: 3.568e-02 RTime: 46.751,,(no adduct),451.4806,2,36,56
Sel Score: 0.85 p value: 6.529e-02 RTime: 50.208,,(no adduct),467.2543,2,40,60
Sel Score: 0.85 p value: 3.293e-02 RTime: 49.963,,(no adduct),411.4619,2,39,59
Sel Score: 0.85 p value: 4.309e-02 RTime: 55.497,,(no adduct),413.7335,4,45,65
Sel Score: 0.85 p value: 3.494e-02 RTime: 35.923,,(no adduct),412.4738,4,25,45
Sel Score: 0.85 p value: 3.549e-02 RTime: 24.466,,(no adduct),437.217,2,14,34
Sel Score: 0.85 p value: 7.846e-04 RTime: 43.301,,(no adduct),529.6183,3,33,53
Sel Score: 0.85 p value: 7.805e-02 RTime: 54.71,,(no adduct),396.2123,5,44,64
Sel Score: 0.85 p value: 2.863e-03 RTime: 21.056,,(no adduct),381.2154,4,11,31
Sel Score: 0.85 p value: 1.236e-01 RTime: 32.291,,(no adduct),429.7354,2,22,42
Sel Score: 0.85 p value: 4.474e-02 RTime: 30.146,,(no adduct),437.9627,2,20,40
Sel Score: 0.85 p value: 8.664e-02 RTime: 28.753,,(no adduct),394.2125,2,18,38
Sel Score: 0.85 p value: 2.006e-02 RTime: 20.529,,(no adduct),415.2139,2,10,30
Sel Score: 0.85 p value: 1.769e-02 RTime: 39.115,,(no adduct),417.987,4,29,49
Sel Score: 0.85 p value: 7.217e-03 RTime: 43.939,,(no adduct),413.9922,4,33,53
Sel Score: 0.85 p value: 4.239e-02 RTime: 42.223,,(no adduct),575.2866,3,32,52
Sel Score: 0.85 p value: 4.733e-02 RTime: 43.247,,(no adduct),345.9859,5,33,53
Sel Score: 0.85 p value: 9.522e-03 RTime: 25.924,,(no adduct),361.8055,5,15,35
Sel Score: 0.85 p value: 6.252e-03 RTime: 36.937,,(no adduct),421.4873,4,26,46
Sel Score: 0.85 p value: 3.883e-03 RTime: 39.665,,(no adduct),480.2608,3,29,49
Sel Score: 0.85 p value: 3.924e-02 RTime: 58.235,,(no adduct),435.2526,4,48,68
Sel Score: 0.85 p value: 2.679e-03 RTime: 42.819,,(no adduct),459.5042,2,32,52
Sel Score: 0.85 p value: 6.663e-02 RTime: 64.43,,(no adduct),569.2984,3,54,74
Sel Score: 0.85 p value: 3.608e-02 RTime: 49.617,,(no adduct),586.2988,3,39,59
Sel Score: 0.85 p value: 3.100e-02 RTime: 56.195,,(no adduct),418.9869,4,46,66
Sel Score: 0.85 p value: 4.370e-02 RTime: 48.865,,(no adduct),462.9774,4,38,58
Sel Score: 0.85 p value: 4.141e-02 RTime: 35.38,,(no adduct),358.5922,5,25,45
Sel Score: 0.85 p value: 6.971e-02 RTime: 69.314,,(no adduct),555.2765,3,59,79
Sel Score: 0.85 p value: 2.910e-03 RTime: 55.083,,(no adduct),612.6383,3,45,65
Sel Score: 0.85 p value: 1.647e-02 RTime: 51.357,,(no adduct),527.9554,3,41,61
Sel Score: 0.85 p value: 7.015e-03 RTime: 47.442,,(no adduct),572.6305,3,37,57
Sel Score: 0.85 p value: 3.292e-02 RTime: 37.799,,(no adduct),434.7261,4,27,47
Sel Score: 0.85 p value: 1.100e-02 RTime: 50.701,,(no adduct),522.9341,3,40,60
Sel Score: 0.85 p value: 8.277e-03 RTime: 26.955,,(no adduct),420.2477,2,16,36
Sel Score: 0.85 p value: 3.147e-02 RTime: 50.302,,(no adduct),429.4735,4,40,60
Sel Score: 0.85 p value: 2.708e-03 RTime: 41.956,,(no adduct),392.4798,2,31,51
Sel Score: 0.85 p value: 3.332e-02 RTime: 40.132,,(no adduct),434.7234,4,30,50
Sel Score: 0.85 p value: 2.924e-02 RTime: 67.936,,(no adduct),555.2679,3,57,77
Sel Score: 0.85 p value: 1.922e-02 RTime: 39.52,,(no adduct),447.4907,2,29,49
Sel Score: 0.85 p value: 7.121e-02 RTime: 54.755,,(no adduct),396.2102,4,44,64
Sel Score: 0.85 p value: 4.620e-02 RTime: 35.928,,(no adduct),414.2075,2,25,45
