Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.98 p value: 8.591e-06 RTime: 28.201,,(no adduct),418.9749,4,18,38
Sel Score: 0.98 p value: 1.472e-03 RTime: 33.301,,(no adduct),529.2481,3,23,43
Sel Score: 0.98 p value: 2.073e-02 RTime: 33.877,,(no adduct),390.2002,4,23,43
Sel Score: 0.98 p value: 4.005e-03 RTime: 43.44,,(no adduct),540.2363,3,33,53
Sel Score: 0.98 p value: 1.144e-03 RTime: 29.031,,(no adduct),561.2657,3,19,39
Sel Score: 0.98 p value: 3.827e-03 RTime: 36.515,,(no adduct),442.5537,3,26,46
Sel Score: 0.98 p value: 7.824e-03 RTime: 45.456,,(no adduct),573.5886,3,35,55
Sel Score: 0.98 p value: 1.134e-03 RTime: 29.018,,(no adduct),561.2661,3,19,39
Sel Score: 0.98 p value: 3.927e-03 RTime: 32.107,,(no adduct),536.2552,3,22,42
Sel Score: 0.98 p value: 3.960e-04 RTime: 19.8,,(no adduct),533.9452,3,9,29
Sel Score: 0.98 p value: 3.635e-02 RTime: 40.0,,(no adduct),514.2354,3,29,49
Sel Score: 0.98 p value: 1.159e-03 RTime: 29.24,,(no adduct),561.2655,3,19,39
Sel Score: 0.98 p value: 2.467e-02 RTime: 45.968,,(no adduct),601.5996,3,35,55
Sel Score: 0.98 p value: 1.063e-01 RTime: 46.424,,(no adduct),796.3455,2,36,56
Sel Score: 0.98 p value: 4.484e-03 RTime: 34.232,,(no adduct),414.9462,2,24,44
Sel Score: 0.98 p value: 3.194e-03 RTime: 72.439,,(no adduct),773.8695,2,62,82
Sel Score: 0.98 p value: 3.314e-02 RTime: 40.712,,(no adduct),747.8333,2,30,50
Sel Score: 0.98 p value: 3.330e-03 RTime: 28.393,,(no adduct),543.5925,3,18,38
Sel Score: 0.98 p value: 7.630e-02 RTime: 36.487,,(no adduct),391.9567,4,26,46
Sel Score: 0.98 p value: 3.315e-02 RTime: 52.214,,(no adduct),566.2504,3,42,62
Sel Score: 0.98 p value: 3.119e-03 RTime: 18.275,,(no adduct),412.4493,2,8,28
Sel Score: 0.98 p value: 7.815e-03 RTime: 44.069,,(no adduct),534.5853,3,34,54
Sel Score: 0.98 p value: 5.743e-03 RTime: 35.586,,(no adduct),563.2728,3,25,45
Sel Score: 0.98 p value: 8.446e-02 RTime: 48.849,,(no adduct),570.2471,3,38,58
Sel Score: 0.98 p value: 3.386e-02 RTime: 43.445,,(no adduct),537.5777,3,33,53
Sel Score: 0.98 p value: 4.806e-02 RTime: 46.095,,(no adduct),591.2891,3,36,56
Sel Score: 0.98 p value: 4.653e-02 RTime: 57.803,,(no adduct),592.9305,3,47,67
Sel Score: 0.98 p value: 9.041e-03 RTime: 37.064,,(no adduct),552.277,3,27,47
Sel Score: 0.98 p value: 1.308e-03 RTime: 39.078,,(no adduct),506.5747,3,29,49
Sel Score: 0.98 p value: 1.308e-03 RTime: 39.632,,(no adduct),506.5751,3,29,49
Sel Score: 0.98 p value: 8.064e-03 RTime: 39.758,,(no adduct),681.8297,2,29,49
Sel Score: 0.98 p value: 9.395e-03 RTime: 43.82,,(no adduct),803.3418,2,33,53
Sel Score: 0.98 p value: 1.267e-02 RTime: 46.547,,(no adduct),502.5718,3,36,56
Sel Score: 0.98 p value: 3.204e-02 RTime: 39.371,,(no adduct),553.2542,3,29,49
Sel Score: 0.98 p value: 1.133e-01 RTime: 46.321,,(no adduct),796.3459,2,36,56
Sel Score: 0.98 p value: 1.054e-02 RTime: 31.7,,(no adduct),406.1788,2,21,41
Sel Score: 0.98 p value: 1.606e-03 RTime: 23.989,,(no adduct),383.6869,2,13,33
Sel Score: 0.98 p value: 7.616e-03 RTime: 35.079,,(no adduct),393.6866,4,25,45
Sel Score: 0.98 p value: 5.714e-03 RTime: 34.814,,(no adduct),517.5879,3,24,44
Sel Score: 0.98 p value: 1.632e-02 RTime: 34.67,,(no adduct),390.1978,4,24,44
Sel Score: 0.98 p value: 5.681e-02 RTime: 45.424,,(no adduct),591.2892,3,35,55
Sel Score: 0.98 p value: 3.615e-03 RTime: 41.322,,(no adduct),569.2612,3,31,51
Sel Score: 0.98 p value: 5.009e-02 RTime: 25.041,,(no adduct),401.6842,4,15,35
Sel Score: 0.98 p value: 1.910e-02 RTime: 71.419,,(no adduct),793.3975,2,61,81
Sel Score: 0.98 p value: 1.497e-02 RTime: 39.701,,(no adduct),469.5826,3,29,49
Sel Score: 0.98 p value: 1.164e-01 RTime: 60.596,,(no adduct),837.3829,2,50,70
Sel Score: 0.98 p value: 3.092e-03 RTime: 38.327,,(no adduct),500.2469,2,28,48
Sel Score: 0.98 p value: 1.622e-03 RTime: 25.252,,(no adduct),383.687,4,15,35
Sel Score: 0.98 p value: 5.084e-02 RTime: 29.091,,(no adduct),561.6,3,19,39
Sel Score: 0.98 p value: 7.006e-03 RTime: 73.823,,(no adduct),777.8819,2,63,83
Sel Score: 0.98 p value: 3.954e-02 RTime: 39.866,,(no adduct),519.9324,3,29,49
Sel Score: 0.98 p value: 5.880e-03 RTime: 42.353,,(no adduct),568.9256,3,32,52
Sel Score: 0.98 p value: 1.148e-03 RTime: 25.277,,(no adduct),383.687,4,15,35
Sel Score: 0.98 p value: 1.101e-03 RTime: 26.145,,(no adduct),383.687,4,16,36
Sel Score: 0.98 p value: 2.762e-02 RTime: 41.029,,(no adduct),521.2357,3,31,51
Sel Score: 0.98 p value: 4.534e-02 RTime: 36.783,,(no adduct),527.9538,3,26,46
Sel Score: 0.98 p value: 2.207e-02 RTime: 55.26,,(no adduct),522.2554,2,45,65
Sel Score: 0.98 p value: 1.317e-01 RTime: 29.088,,(no adduct),400.9575,2,19,39
Sel Score: 0.98 p value: 3.455e-03 RTime: 19.647,,(no adduct),504.9225,3,9,29
Sel Score: 0.98 p value: 1.665e-02 RTime: 40.682,,(no adduct),533.591,3,30,50
Sel Score: 0.98 p value: 3.406e-02 RTime: 42.324,,(no adduct),537.5794,3,32,52
Sel Score: 0.98 p value: 1.265e-01 RTime: 27.526,,(no adduct),500.5729,3,17,37
Sel Score: 0.98 p value: 8.176e-02 RTime: 41.64,,(no adduct),489.9116,3,31,51
Sel Score: 0.98 p value: 2.878e-02 RTime: 54.811,,(no adduct),532.9201,3,44,64
Sel Score: 0.98 p value: 1.159e-03 RTime: 32.331,,(no adduct),416.4437,4,22,42
Sel Score: 0.98 p value: 1.159e-03 RTime: 30.326,,(no adduct),416.4436,2,20,40
Sel Score: 0.98 p value: 1.980e-02 RTime: 48.165,,(no adduct),551.9403,3,38,58
Sel Score: 0.98 p value: 7.695e-02 RTime: 23.378,,(no adduct),467.5823,3,13,33
Sel Score: 0.98 p value: 2.678e-03 RTime: 35.867,,(no adduct),572.9492,3,25,45
Sel Score: 0.98 p value: 1.122e-01 RTime: 37.829,,(no adduct),391.9622,2,27,47
Sel Score: 0.98 p value: 2.388e-02 RTime: 40.366,,(no adduct),568.5811,3,30,50
Sel Score: 0.98 p value: 1.927e-02 RTime: 26.143,,(no adduct),487.9081,3,16,36
Sel Score: 0.98 p value: 1.927e-02 RTime: 26.208,,(no adduct),487.9081,3,16,36
Sel Score: 0.98 p value: 2.306e-02 RTime: 26.277,,(no adduct),393.9346,4,16,36
Sel Score: 0.98 p value: 4.026e-03 RTime: 73.798,,(no adduct),821.4007,2,63,83
Sel Score: 0.98 p value: 6.493e-02 RTime: 40.297,,(no adduct),538.9187,3,30,50
Sel Score: 0.98 p value: 1.171e-01 RTime: 31.85,,(no adduct),395.9383,4,21,41
Sel Score: 0.98 p value: 1.108e-01 RTime: 53.416,,(no adduct),522.9155,3,43,63
Sel Score: 0.98 p value: 6.510e-02 RTime: 32.028,,(no adduct),390.9326,4,22,42
Sel Score: 0.98 p value: 1.273e-02 RTime: 46.741,,(no adduct),502.5717,3,36,56
Sel Score: 0.98 p value: 1.113e-01 RTime: 111.166,,(no adduct),973.4837,2,101,120
Sel Score: 0.98 p value: 8.381e-03 RTime: 46.381,,(no adduct),815.3878,2,36,56
Sel Score: 0.98 p value: 1.279e-02 RTime: 69.375,,(no adduct),796.8836,2,59,79
Sel Score: 0.98 p value: 8.824e-03 RTime: 20.924,,(no adduct),333.7609,5,10,30
Sel Score: 0.98 p value: 7.121e-02 RTime: 50.192,,(no adduct),579.5825,3,40,60
Sel Score: 0.98 p value: 2.793e-03 RTime: 30.981,,(no adduct),387.941,4,20,40
Sel Score: 0.98 p value: 1.796e-03 RTime: 26.743,,(no adduct),523.2661,3,16,36
Sel Score: 0.98 p value: 3.594e-03 RTime: 43.315,,(no adduct),529.5892,3,33,53
Sel Score: 0.98 p value: 1.312e-03 RTime: 27.571,,(no adduct),523.2663,3,17,37
Sel Score: 0.98 p value: 4.547e-02 RTime: 31.554,,(no adduct),402.1797,4,21,41
Sel Score: 0.98 p value: 4.547e-02 RTime: 31.712,,(no adduct),402.1797,4,21,41
Sel Score: 0.98 p value: 1.316e-03 RTime: 26.451,,(no adduct),523.266,3,16,36
Sel Score: 0.98 p value: 7.375e-03 RTime: 70.636,,(no adduct),545.5971,3,60,80
Sel Score: 0.98 p value: 2.308e-02 RTime: 36.25,,(no adduct),547.9135,3,26,46
Sel Score: 0.98 p value: 5.022e-02 RTime: 53.595,,(no adduct),699.8482,2,43,63
Sel Score: 0.98 p value: 2.502e-02 RTime: 56.731,,(no adduct),726.8724,2,46,66
Sel Score: 0.98 p value: 1.729e-02 RTime: 41.779,,(no adduct),504.8972,3,31,51
Sel Score: 0.98 p value: 3.676e-02 RTime: 55.662,,(no adduct),575.5835,3,45,65
Sel Score: 0.98 p value: 1.424e-02 RTime: 39.515,,(no adduct),538.2613,3,29,49
Sel Score: 0.98 p value: 6.961e-02 RTime: 26.886,,(no adduct),400.1875,4,16,36
Sel Score: 0.98 p value: 2.485e-02 RTime: 37.869,,(no adduct),391.7076,2,27,47
Sel Score: 0.98 p value: 6.146e-02 RTime: 38.051,,(no adduct),548.5772,3,28,48
Sel Score: 0.98 p value: 1.785e-02 RTime: 51.352,,(no adduct),765.3776,2,41,61
Sel Score: 0.98 p value: 2.613e-02 RTime: 34.682,,(no adduct),480.9091,3,24,44
Sel Score: 0.98 p value: 4.799e-02 RTime: 47.831,,(no adduct),725.355,2,37,57
Sel Score: 0.98 p value: 3.174e-02 RTime: 40.396,,(no adduct),592.6028,3,30,50
Sel Score: 0.98 p value: 8.942e-03 RTime: 24.133,,(no adduct),383.687,2,14,34
Sel Score: 0.98 p value: 5.680e-03 RTime: 27.254,,(no adduct),545.2694,3,17,37
Sel Score: 0.98 p value: 9.389e-02 RTime: 43.756,,(no adduct),793.879,2,33,53
Sel Score: 0.98 p value: 8.007e-03 RTime: 28.305,,(no adduct),385.9333,4,18,38
Sel Score: 0.98 p value: 1.536e-02 RTime: 26.337,,(no adduct),393.9346,2,16,36
Sel Score: 0.98 p value: 4.545e-03 RTime: 32.749,,(no adduct),428.942,4,22,42
Sel Score: 0.98 p value: 2.404e-02 RTime: 51.987,,(no adduct),752.3425,2,41,61
Sel Score: 0.98 p value: 2.167e-02 RTime: 47.767,,(no adduct),725.3549,2,37,57
Sel Score: 0.98 p value: 1.597e-03 RTime: 63.67,,(no adduct),713.8384,2,53,73
Sel Score: 0.98 p value: 5.084e-02 RTime: 22.698,,(no adduct),526.8921,3,12,32
Sel Score: 0.98 p value: 5.084e-02 RTime: 22.839,,(no adduct),526.892,3,12,32
Sel Score: 0.98 p value: 8.250e-02 RTime: 64.502,,(no adduct),806.8681,2,54,74
Sel Score: 0.98 p value: 6.345e-03 RTime: 51.765,,(no adduct),775.8545,2,41,61
Sel Score: 0.98 p value: 9.653e-02 RTime: 20.906,,(no adduct),333.5606,5,10,30
Sel Score: 0.98 p value: 7.797e-02 RTime: 36.861,,(no adduct),527.9539,3,26,46
Sel Score: 0.98 p value: 5.521e-02 RTime: 22.688,,(no adduct),430.7083,2,12,32
Sel Score: 0.98 p value: 9.825e-03 RTime: 29.348,,(no adduct),385.9331,2,19,39
Sel Score: 0.98 p value: 4.894e-02 RTime: 55.247,,(no adduct),575.9177,3,45,65
Sel Score: 0.98 p value: 7.527e-02 RTime: 24.211,,(no adduct),540.5857,3,14,34
Sel Score: 0.98 p value: 5.266e-02 RTime: 49.004,,(no adduct),772.3731,2,39,59
Sel Score: 0.98 p value: 2.008e-02 RTime: 40.245,,(no adduct),543.9203,3,30,50
Sel Score: 0.98 p value: 1.314e-02 RTime: 24.589,,(no adduct),387.1764,4,14,34
Sel Score: 0.98 p value: 1.314e-02 RTime: 26.65,,(no adduct),387.1767,2,16,36
Sel Score: 0.98 p value: 3.170e-03 RTime: 33.541,,(no adduct),454.9044,3,23,43
Sel Score: 0.98 p value: 4.139e-02 RTime: 32.774,,(no adduct),501.9127,3,22,42
Sel Score: 0.98 p value: 3.173e-03 RTime: 33.467,,(no adduct),454.9044,3,23,43
Sel Score: 0.98 p value: 6.772e-03 RTime: 53.07,,(no adduct),488.9056,3,43,63
Sel Score: 0.98 p value: 2.643e-02 RTime: 34.718,,(no adduct),390.4509,2,24,44
Sel Score: 0.98 p value: 3.342e-02 RTime: 56.461,,(no adduct),519.9124,3,46,66
Sel Score: 0.98 p value: 1.419e-02 RTime: 44.788,,(no adduct),548.5715,3,34,54
Sel Score: 0.98 p value: 2.090e-02 RTime: 65.624,,(no adduct),552.5849,3,55,75
Sel Score: 0.98 p value: 2.049e-02 RTime: 49.712,,(no adduct),840.3776,2,39,59
Sel Score: 0.98 p value: 1.170e-02 RTime: 45.597,,(no adduct),532.9469,3,35,55
Sel Score: 0.98 p value: 1.191e-03 RTime: 25.223,,(no adduct),390.9422,4,15,35
Sel Score: 0.98 p value: 9.777e-03 RTime: 34.361,,(no adduct),521.5785,3,24,44
Sel Score: 0.98 p value: 1.135e-01 RTime: 50.887,,(no adduct),759.3671,2,40,60
Sel Score: 0.98 p value: 9.162e-03 RTime: 39.327,,(no adduct),595.949,3,29,49
Sel Score: 0.98 p value: 9.162e-03 RTime: 38.783,,(no adduct),595.9488,3,28,48
Sel Score: 0.98 p value: 1.307e-02 RTime: 47.41,,(no adduct),500.2481,2,37,57
Sel Score: 0.98 p value: 2.306e-02 RTime: 62.699,,(no adduct),791.8824,2,52,72
Sel Score: 0.98 p value: 3.183e-02 RTime: 56.167,,(no adduct),757.355,2,46,66
Sel Score: 0.98 p value: 1.985e-02 RTime: 32.335,,(no adduct),555.9127,3,22,42
Sel Score: 0.98 p value: 1.069e-01 RTime: 49.181,,(no adduct),515.6161,3,39,59
Sel Score: 0.98 p value: 1.650e-02 RTime: 36.5,,(no adduct),390.1977,2,26,46
Sel Score: 0.98 p value: 1.136e-02 RTime: 19.719,,(no adduct),422.4364,4,9,29
Sel Score: 0.98 p value: 1.136e-02 RTime: 18.171,,(no adduct),422.4362,4,8,28
Sel Score: 0.98 p value: 6.907e-03 RTime: 31.171,,(no adduct),379.7048,4,21,41
Sel Score: 0.98 p value: 7.086e-03 RTime: 22.467,,(no adduct),350.6882,4,12,32
Sel Score: 0.98 p value: 8.257e-02 RTime: 64.402,,(no adduct),806.8673,2,54,74
Sel Score: 0.98 p value: 4.725e-02 RTime: 51.043,,(no adduct),840.8774,2,41,61
Sel Score: 0.98 p value: 5.511e-02 RTime: 19.227,,(no adduct),430.7085,4,9,29
Sel Score: 0.98 p value: 5.046e-03 RTime: 21.304,,(no adduct),384.4328,2,11,31
Sel Score: 0.98 p value: 1.606e-02 RTime: 34.201,,(no adduct),561.5941,3,24,44
Sel Score: 0.98 p value: 2.965e-02 RTime: 56.479,,(no adduct),783.3797,2,46,66
Sel Score: 0.98 p value: 2.822e-02 RTime: 53.594,,(no adduct),532.9191,3,43,63
Sel Score: 0.98 p value: 4.258e-03 RTime: 44.858,,(no adduct),585.9396,3,34,54
Sel Score: 0.98 p value: 5.207e-05 RTime: 29.106,,(no adduct),418.9755,4,19,39
Sel Score: 0.98 p value: 1.893e-02 RTime: 32.771,,(no adduct),512.5904,3,22,42
Sel Score: 0.98 p value: 1.611e-02 RTime: 68.216,,(no adduct),736.8395,2,58,78
Sel Score: 0.98 p value: 5.540e-02 RTime: 49.117,,(no adduct),573.5989,3,39,59
Sel Score: 0.98 p value: 1.263e-03 RTime: 44.611,,(no adduct),522.9237,3,34,54
Sel Score: 0.98 p value: 7.552e-02 RTime: 23.73,,(no adduct),540.5855,3,13,33
Sel Score: 0.98 p value: 4.501e-02 RTime: 57.798,,(no adduct),592.9311,3,47,67
Sel Score: 0.98 p value: 4.088e-03 RTime: 39.771,,(no adduct),570.6103,3,29,49
Sel Score: 0.98 p value: 4.324e-04 RTime: 29.957,,(no adduct),405.449,4,19,39
Sel Score: 0.98 p value: 3.129e-02 RTime: 52.301,,(no adduct),750.3725,2,42,62
Sel Score: 0.98 p value: 3.129e-02 RTime: 52.368,,(no adduct),750.3714,2,42,62
Sel Score: 0.98 p value: 7.947e-03 RTime: 38.498,,(no adduct),579.2609,3,28,48
Sel Score: 0.98 p value: 6.755e-04 RTime: 24.061,,(no adduct),412.4503,4,14,34
Sel Score: 0.98 p value: 4.914e-04 RTime: 32.171,,(no adduct),416.447,2,22,42
Sel Score: 0.97 p value: 1.320e-01 RTime: 60.73,,(no adduct),801.3687,2,50,70
Sel Score: 0.97 p value: 4.679e-05 RTime: 44.084,,(no adduct),543.2627,3,34,54
Sel Score: 0.97 p value: 5.947e-02 RTime: 59.027,,(no adduct),514.2549,2,49,69
Sel Score: 0.97 p value: 1.312e-01 RTime: 60.238,,(no adduct),801.3688,2,50,70
Sel Score: 0.97 p value: 4.712e-02 RTime: 41.952,,(no adduct),523.9038,3,31,51
Sel Score: 0.97 p value: 1.372e-02 RTime: 46.292,,(no adduct),529.9191,3,36,56
Sel Score: 0.97 p value: 5.441e-03 RTime: 31.891,,(no adduct),505.9346,3,21,41
Sel Score: 0.97 p value: 2.061e-02 RTime: 32.1,,(no adduct),390.9325,2,22,42
Sel Score: 0.97 p value: 4.374e-02 RTime: 32.638,,(no adduct),495.9031,3,22,42
Sel Score: 0.97 p value: 5.469e-02 RTime: 38.135,,(no adduct),503.9202,3,28,48
Sel Score: 0.97 p value: 5.148e-03 RTime: 32.407,,(no adduct),411.4468,4,22,42
Sel Score: 0.97 p value: 3.037e-04 RTime: 31.458,,(no adduct),394.9478,4,21,41
Sel Score: 0.97 p value: 1.847e-02 RTime: 28.632,,(no adduct),539.5884,3,18,38
Sel Score: 0.97 p value: 1.399e-03 RTime: 47.156,,(no adduct),497.9121,3,37,57
Sel Score: 0.97 p value: 7.285e-03 RTime: 30.958,,(no adduct),365.6939,4,20,40
Sel Score: 0.97 p value: 1.011e-04 RTime: 70.258,,(no adduct),545.5975,3,60,80
Sel Score: 0.97 p value: 3.414e-04 RTime: 20.452,,(no adduct),442.2103,2,10,30
Sel Score: 0.97 p value: 9.831e-03 RTime: 44.906,,(no adduct),512.5864,3,34,54
Sel Score: 0.97 p value: 1.615e-02 RTime: 46.886,,(no adduct),578.2772,3,36,56
Sel Score: 0.97 p value: 3.565e-02 RTime: 20.54,,(no adduct),426.939,2,10,30
Sel Score: 0.97 p value: 1.460e-02 RTime: 41.228,,(no adduct),540.5786,3,31,51
Sel Score: 0.97 p value: 7.582e-03 RTime: 30.83,,(no adduct),462.9592,4,20,40
Sel Score: 0.97 p value: 7.582e-03 RTime: 31.183,,(no adduct),462.9594,4,21,41
Sel Score: 0.97 p value: 2.875e-03 RTime: 33.794,,(no adduct),381.1929,2,23,43
Sel Score: 0.97 p value: 1.305e-02 RTime: 34.277,,(no adduct),545.9257,3,24,44
Sel Score: 0.97 p value: 3.374e-03 RTime: 32.945,,(no adduct),421.6909,4,22,42
Sel Score: 0.97 p value: 1.398e-08 RTime: 24.632,,(no adduct),391.4438,4,14,34
Sel Score: 0.97 p value: 2.882e-03 RTime: 32.641,,(no adduct),422.6951,2,22,42
Sel Score: 0.97 p value: 6.678e-03 RTime: 33.069,,(no adduct),411.1971,2,23,43
Sel Score: 0.97 p value: 5.715e-03 RTime: 32.998,,(no adduct),505.9343,3,22,42
Sel Score: 0.97 p value: 8.434e-03 RTime: 37.911,,(no adduct),547.5882,3,27,47
Sel Score: 0.97 p value: 1.268e-02 RTime: 47.078,,(no adduct),529.9188,3,37,57
Sel Score: 0.97 p value: 1.819e-02 RTime: 66.308,,(no adduct),509.5952,3,56,76
Sel Score: 0.97 p value: 2.344e-02 RTime: 22.903,,(no adduct),536.9275,3,12,32
Sel Score: 0.97 p value: 8.574e-03 RTime: 42.745,,(no adduct),522.2394,3,32,52
Sel Score: 0.97 p value: 1.623e-02 RTime: 52.222,,(no adduct),502.9278,3,42,62
Sel Score: 0.97 p value: 1.144e-01 RTime: 40.856,,(no adduct),697.8322,2,30,50
Sel Score: 0.97 p value: 3.208e-02 RTime: 68.206,,(no adduct),617.9321,3,58,78
Sel Score: 0.97 p value: 1.883e-03 RTime: 35.07,,(no adduct),524.9128,3,25,45
Sel Score: 0.97 p value: 1.404e-02 RTime: 32.457,,(no adduct),516.5837,3,22,42
Sel Score: 0.97 p value: 3.566e-03 RTime: 27.069,,(no adduct),416.2026,4,17,37
Sel Score: 0.97 p value: 4.558e-03 RTime: 31.969,,(no adduct),409.7159,4,21,41
Sel Score: 0.97 p value: 2.752e-02 RTime: 33.591,,(no adduct),421.4331,2,23,43
Sel Score: 0.97 p value: 9.566e-03 RTime: 42.728,,(no adduct),503.594,3,32,52
Sel Score: 0.97 p value: 3.844e-03 RTime: 63.563,,(no adduct),500.5827,3,53,73
Sel Score: 0.97 p value: 1.433e-03 RTime: 33.948,,(no adduct),500.247,3,23,43
Sel Score: 0.97 p value: 2.753e-02 RTime: 33.737,,(no adduct),421.433,4,23,43
Sel Score: 0.97 p value: 2.073e-02 RTime: 49.312,,(no adduct),544.2909,3,39,59
Sel Score: 0.97 p value: 1.282e-03 RTime: 43.918,,(no adduct),525.2628,3,33,53
Sel Score: 0.97 p value: 9.358e-04 RTime: 34.787,,(no adduct),498.2483,2,24,44
Sel Score: 0.97 p value: 4.130e-03 RTime: 32.633,,(no adduct),501.92,3,22,42
Sel Score: 0.97 p value: 4.232e-02 RTime: 42.374,,(no adduct),526.5637,3,32,52
Sel Score: 0.97 p value: 7.155e-04 RTime: 55.56,,(no adduct),491.9203,3,45,65
Sel Score: 0.97 p value: 1.168e-02 RTime: 31.419,,(no adduct),526.5957,3,21,41
Sel Score: 0.97 p value: 2.529e-02 RTime: 28.038,,(no adduct),519.9309,3,18,38
Sel Score: 0.97 p value: 7.348e-03 RTime: 31.128,,(no adduct),365.6936,4,21,41
Sel Score: 0.97 p value: 2.912e-05 RTime: 28.486,,(no adduct),406.4402,2,18,38
Sel Score: 0.97 p value: 2.624e-05 RTime: 44.144,,(no adduct),530.9239,3,34,54
Sel Score: 0.97 p value: 1.684e-03 RTime: 34.784,,(no adduct),375.9469,4,24,44
Sel Score: 0.97 p value: 7.923e-04 RTime: 45.64,,(no adduct),530.5741,3,35,55
Sel Score: 0.97 p value: 3.653e-02 RTime: 54.564,,(no adduct),757.8645,2,44,64
Sel Score: 0.97 p value: 1.780e-02 RTime: 34.882,,(no adduct),512.2565,3,24,44
Sel Score: 0.97 p value: 3.033e-02 RTime: 43.74,,(no adduct),762.3228,2,33,53
Sel Score: 0.97 p value: 1.869e-03 RTime: 42.862,,(no adduct),499.5836,3,32,52
Sel Score: 0.97 p value: 7.280e-03 RTime: 30.119,,(no adduct),365.6935,4,20,40
Sel Score: 0.97 p value: 3.328e-03 RTime: 43.199,,(no adduct),530.924,3,33,53
Sel Score: 0.97 p value: 7.451e-02 RTime: 52.139,,(no adduct),745.8437,2,42,62
Sel Score: 0.97 p value: 5.798e-02 RTime: 32.11,,(no adduct),520.9078,3,22,42
Sel Score: 0.97 p value: 4.030e-02 RTime: 26.303,,(no adduct),516.2565,3,16,36
Sel Score: 0.97 p value: 2.234e-02 RTime: 62.864,,(no adduct),801.8756,2,52,72
Sel Score: 0.97 p value: 2.393e-04 RTime: 31.407,,(no adduct),394.9477,2,21,41
Sel Score: 0.97 p value: 1.189e-01 RTime: 32.569,,(no adduct),400.2069,2,22,42
Sel Score: 0.97 p value: 3.104e-04 RTime: 34.021,,(no adduct),501.2507,3,24,44
Sel Score: 0.97 p value: 1.271e-01 RTime: 67.776,,(no adduct),781.3747,2,57,77
Sel Score: 0.97 p value: 2.331e-02 RTime: 28.859,,(no adduct),381.4316,2,18,38
Sel Score: 0.97 p value: 5.711e-04 RTime: 36.097,,(no adduct),412.1943,4,26,46
Sel Score: 0.97 p value: 3.444e-03 RTime: 35.956,,(no adduct),571.2731,3,25,45
Sel Score: 0.97 p value: 1.010e-05 RTime: 23.459,,(no adduct),392.9465,4,13,33
Sel Score: 0.97 p value: 8.955e-02 RTime: 81.725,,(no adduct),865.8848,2,71,91
Sel Score: 0.97 p value: 2.093e-04 RTime: 38.264,,(no adduct),527.6097,3,28,48
Sel Score: 0.97 p value: 7.029e-03 RTime: 39.771,,(no adduct),533.5943,3,29,49
Sel Score: 0.97 p value: 2.939e-02 RTime: 42.906,,(no adduct),537.2469,3,32,52
Sel Score: 0.97 p value: 4.019e-02 RTime: 39.791,,(no adduct),514.5725,3,29,49
Sel Score: 0.97 p value: 1.497e-02 RTime: 37.173,,(no adduct),537.9236,3,27,47
Sel Score: 0.97 p value: 2.710e-02 RTime: 64.406,,(no adduct),814.8921,2,54,74
Sel Score: 0.97 p value: 2.769e-02 RTime: 37.258,,(no adduct),400.4314,2,27,47
Sel Score: 0.97 p value: 2.730e-03 RTime: 34.589,,(no adduct),423.4514,2,24,44
Sel Score: 0.97 p value: 6.266e-03 RTime: 43.934,,(no adduct),522.9238,3,33,53
Sel Score: 0.97 p value: 9.752e-02 RTime: 20.979,,(no adduct),333.5606,5,10,30
Sel Score: 0.97 p value: 9.594e-03 RTime: 22.631,,(no adduct),350.6881,4,12,32
Sel Score: 0.97 p value: 8.460e-02 RTime: 26.419,,(no adduct),405.6891,4,16,36
Sel Score: 0.97 p value: 1.967e-02 RTime: 46.023,,(no adduct),559.2647,3,36,56
Sel Score: 0.97 p value: 4.464e-02 RTime: 20.45,,(no adduct),426.9389,4,10,30
Sel Score: 0.97 p value: 2.655e-03 RTime: 38.324,,(no adduct),527.6101,3,28,48
Sel Score: 0.97 p value: 5.890e-03 RTime: 32.115,,(no adduct),396.1892,4,22,42
Sel Score: 0.97 p value: 1.060e-01 RTime: 61.177,,(no adduct),801.3676,2,51,71
Sel Score: 0.97 p value: 1.759e-02 RTime: 36.696,,(no adduct),390.198,4,26,46
Sel Score: 0.97 p value: 1.495e-02 RTime: 38.411,,(no adduct),493.2557,3,28,48
Sel Score: 0.97 p value: 1.931e-02 RTime: 28.774,,(no adduct),381.9353,4,18,38
Sel Score: 0.97 p value: 3.413e-02 RTime: 29.496,,(no adduct),385.178,4,19,39
Sel Score: 0.97 p value: 2.981e-02 RTime: 77.398,,(no adduct),828.3647,2,67,87
Sel Score: 0.97 p value: 2.981e-02 RTime: 77.338,,(no adduct),828.3649,2,67,87
Sel Score: 0.97 p value: 7.674e-02 RTime: 41.007,,(no adduct),697.8324,2,31,51
Sel Score: 0.97 p value: 1.263e-01 RTime: 35.425,,(no adduct),420.1992,4,25,45
Sel Score: 0.97 p value: 2.738e-03 RTime: 42.278,,(no adduct),549.6077,3,32,52
Sel Score: 0.97 p value: 3.524e-02 RTime: 33.368,,(no adduct),556.5895,3,23,43
Sel Score: 0.97 p value: 4.363e-03 RTime: 41.178,,(no adduct),538.5907,3,31,51
Sel Score: 0.97 p value: 2.169e-03 RTime: 41.066,,(no adduct),529.5876,3,31,51
Sel Score: 0.97 p value: 3.758e-05 RTime: 43.729,,(no adduct),530.9245,3,33,53
